'Elapsed time','ECG','Resp C','Resp A','Resp N','SpO2'
'0:28.500',-0.020,-0.136,-0.157,-0.342,97.000
'0:28.510',0.000,-0.136,-0.157,-0.342,97.000
'0:28.520',-0.005,-0.136,-0.157,-0.342,97.000
'0:28.530',0.000,-0.136,-0.157,-0.342,97.000
'0:28.540',-0.005,-0.136,-0.157,-0.342,97.000
'0:28.550',-0.005,-0.137,-0.158,-0.342,97.000
'0:28.560',-0.010,-0.136,-0.158,-0.342,97.000
'0:28.570',0.000,-0.136,-0.157,-0.342,97.000
'0:28.580',-0.020,-0.136,-0.157,-0.342,97.000
'0:28.590',-0.005,-0.135,-0.157,-0.342,97.000
'0:28.600',-0.010,-0.135,-0.157,-0.342,97.000
'0:28.610',0.000,-0.135,-0.157,-0.342,97.000
'0:28.620',-0.020,-0.135,-0.157,-0.342,97.000
'0:28.630',-0.015,-0.136,-0.156,-0.341,97.000
'0:28.640',0.000,-0.136,-0.156,-0.341,97.000
'0:28.650',-0.015,-0.136,-0.156,-0.341,97.000
'0:28.660',-0.025,-0.137,-0.157,-0.340,97.000
'0:28.670',0.000,-0.138,-0.158,-0.340,97.000
'0:28.680',0.000,-0.139,-0.159,-0.339,97.000
'0:28.690',-0.025,-0.140,-0.160,-0.339,97.000
'0:28.700',-0.010,-0.141,-0.161,-0.338,97.000
'0:28.710',-0.020,-0.141,-0.162,-0.337,97.000
'0:28.720',-0.010,-0.142,-0.163,-0.337,97.000
'0:28.730',-0.030,-0.143,-0.164,-0.336,97.000
'0:28.740',0.000,-0.144,-0.165,-0.335,97.000
'0:28.750',-0.015,-0.145,-0.166,-0.335,97.000
'0:28.760',-0.020,-0.146,-0.166,-0.334,97.000
'0:28.770',-0.020,-0.147,-0.166,-0.333,97.000
'0:28.780',-0.010,-0.148,-0.166,-0.332,97.000
'0:28.790',-0.025,-0.148,-0.166,-0.332,97.000
'0:28.800',-0.005,-0.149,-0.166,-0.331,97.000
'0:28.810',0.000,-0.148,-0.166,-0.330,97.000
'0:28.820',-0.005,-0.147,-0.165,-0.329,97.000
'0:28.830',-0.055,-0.146,-0.164,-0.328,97.000
'0:28.840',-0.030,-0.145,-0.164,-0.327,97.000
'0:28.850',-0.035,-0.144,-0.163,-0.326,97.000
'0:28.860',-0.030,-0.144,-0.163,-0.325,97.000
'0:28.870',-0.045,-0.144,-0.163,-0.325,97.000
'0:28.880',-0.035,-0.143,-0.162,-0.324,97.000
'0:28.890',-0.040,-0.143,-0.162,-0.324,97.000
'0:28.900',-0.020,-0.143,-0.162,-0.323,97.000
'0:28.910',-0.015,-0.144,-0.163,-0.322,97.000
'0:28.920',-0.050,-0.146,-0.164,-0.321,97.000
'0:28.930',-0.035,-0.147,-0.165,-0.320,97.000
'0:28.940',-0.045,-0.148,-0.166,-0.319,97.000
'0:28.950',-0.020,-0.149,-0.167,-0.318,97.000
'0:28.960',-0.075,-0.148,-0.166,-0.316,97.000
'0:28.970',-0.030,-0.148,-0.166,-0.315,97.000
'0:28.980',-0.055,-0.147,-0.165,-0.313,97.000
'0:28.990',-0.040,-0.146,-0.164,-0.311,97.000
'0:29.000',-0.045,-0.146,-0.163,-0.310,97.000
'0:29.010',-0.045,-0.146,-0.163,-0.308,97.000
'0:29.020',-0.060,-0.145,-0.162,-0.307,97.000
'0:29.030',-0.050,-0.145,-0.162,-0.305,97.000
'0:29.040',-0.030,-0.145,-0.162,-0.304,97.000
'0:29.050',-0.025,-0.145,-0.161,-0.303,97.000
'0:29.060',0.035,-0.145,-0.161,-0.301,97.000
'0:29.070',0.055,-0.145,-0.162,-0.300,97.000
'0:29.080',0.110,-0.145,-0.162,-0.298,97.000
'0:29.090',0.100,-0.145,-0.162,-0.297,97.000
'0:29.100',0.065,-0.146,-0.162,-0.295,97.000
'0:29.110',-0.005,-0.145,-0.162,-0.294,97.000
'0:29.120',-0.040,-0.145,-0.161,-0.292,97.000
'0:29.130',-0.095,-0.144,-0.161,-0.291,97.000
'0:29.140',-0.090,-0.144,-0.161,-0.289,97.000
'0:29.150',-0.125,-0.144,-0.161,-0.288,97.000
'0:29.160',-0.085,-0.145,-0.162,-0.286,97.000
'0:29.170',-0.130,-0.146,-0.162,-0.285,97.000
'0:29.180',-0.100,-0.147,-0.163,-0.283,97.000
'0:29.190',-0.100,-0.148,-0.164,-0.282,97.000
'0:29.200',-0.120,-0.149,-0.165,-0.280,97.000
'0:29.210',-0.130,-0.149,-0.165,-0.279,97.000
'0:29.220',-0.095,-0.150,-0.165,-0.277,97.000
'0:29.230',-0.125,-0.150,-0.165,-0.276,97.000
'0:29.240',-0.085,-0.151,-0.165,-0.274,97.000
'0:29.250',-0.205,-0.151,-0.166,-0.272,97.000
'0:29.260',-0.320,-0.151,-0.165,-0.271,97.000
'0:29.270',-0.490,-0.150,-0.164,-0.269,97.000
'0:29.280',-0.450,-0.149,-0.163,-0.268,97.000
'0:29.290',1.235,-0.148,-0.162,-0.266,97.000
'0:29.300',1.910,-0.148,-0.161,-0.265,97.000
'0:29.310',1.010,-0.148,-0.162,-0.263,97.000
'0:29.320',0.015,-0.149,-0.162,-0.262,97.000
'0:29.330',-0.040,-0.150,-0.162,-0.261,97.000
'0:29.340',0.065,-0.150,-0.162,-0.259,97.000
'0:29.350',-0.045,-0.151,-0.163,-0.258,97.000
'0:29.360',-0.090,-0.151,-0.163,-0.257,97.000
'0:29.370',-0.120,-0.151,-0.163,-0.255,97.000
'0:29.380',-0.090,-0.151,-0.164,-0.254,97.000
'0:29.390',-0.120,-0.151,-0.164,-0.253,97.000
'0:29.400',-0.095,-0.151,-0.165,-0.252,97.000
'0:29.410',-0.085,-0.152,-0.166,-0.250,97.000
'0:29.420',-0.095,-0.152,-0.167,-0.249,97.000
'0:29.430',-0.100,-0.153,-0.167,-0.247,97.000
'0:29.440',-0.080,-0.153,-0.168,-0.246,97.000
'0:29.450',-0.065,-0.154,-0.169,-0.244,97.000
'0:29.460',-0.065,-0.156,-0.171,-0.243,97.000
'0:29.470',-0.075,-0.158,-0.173,-0.241,97.000
'0:29.480',-0.055,-0.161,-0.175,-0.240,97.000
'0:29.490',-0.025,-0.163,-0.177,-0.238,97.000
'0:29.500',-0.040,-0.165,-0.179,-0.236,97.000
'0:29.510',-0.030,-0.163,-0.177,-0.235,97.000
'0:29.520',-0.005,-0.161,-0.176,-0.233,97.000
'0:29.530',0.010,-0.159,-0.175,-0.231,97.000
'0:29.540',0.035,-0.156,-0.174,-0.230,97.000
'0:29.550',0.065,-0.154,-0.172,-0.228,97.000
'0:29.560',0.105,-0.153,-0.172,-0.226,97.000
'0:29.570',0.170,-0.152,-0.171,-0.225,97.000
'0:29.580',0.195,-0.150,-0.170,-0.223,97.000
'0:29.590',0.210,-0.149,-0.169,-0.221,97.000
'0:29.600',0.200,-0.148,-0.169,-0.220,97.000
'0:29.610',0.165,-0.148,-0.169,-0.218,97.000
'0:29.620',0.125,-0.148,-0.170,-0.217,97.000
'0:29.630',0.065,-0.148,-0.170,-0.215,97.000
'0:29.640',0.025,-0.148,-0.171,-0.214,97.000
'0:29.650',0.005,-0.148,-0.171,-0.212,97.000
'0:29.660',0.000,-0.147,-0.170,-0.211,97.000
'0:29.670',0.000,-0.146,-0.169,-0.210,97.000
'0:29.680',-0.015,-0.145,-0.169,-0.209,97.000
'0:29.690',-0.010,-0.144,-0.168,-0.208,97.000
'0:29.700',0.005,-0.142,-0.167,-0.206,97.000
'0:29.710',0.000,-0.144,-0.168,-0.206,97.000
'0:29.720',-0.015,-0.145,-0.168,-0.205,97.000
'0:29.730',-0.015,-0.146,-0.169,-0.204,97.000
'0:29.740',0.015,-0.148,-0.170,-0.204,97.000
'0:29.750',-0.030,-0.149,-0.170,-0.203,97.000
'0:29.760',-0.005,-0.149,-0.170,-0.203,97.000
'0:29.770',-0.005,-0.149,-0.170,-0.202,97.000
'0:29.780',0.035,-0.149,-0.170,-0.202,97.000
'0:29.790',-0.005,-0.149,-0.170,-0.202,97.000
'0:29.800',-0.020,-0.149,-0.170,-0.202,97.000
'0:29.810',0.000,-0.148,-0.169,-0.201,97.000
'0:29.820',0.000,-0.148,-0.169,-0.201,97.000
'0:29.830',0.015,-0.147,-0.168,-0.201,97.000
'0:29.840',0.000,-0.146,-0.167,-0.201,97.000
'0:29.850',-0.005,-0.146,-0.166,-0.201,97.000
'0:29.860',0.015,-0.146,-0.166,-0.201,97.000
'0:29.870',0.000,-0.146,-0.166,-0.201,97.000
'0:29.880',-0.010,-0.146,-0.165,-0.201,97.000
'0:29.890',0.010,-0.146,-0.165,-0.201,97.000
'0:29.900',0.010,-0.146,-0.165,-0.201,97.000
'0:29.910',0.000,-0.146,-0.165,-0.201,97.000
'0:29.920',0.000,-0.145,-0.164,-0.201,97.000
'0:29.930',0.015,-0.145,-0.164,-0.201,97.000
'0:29.940',-0.015,-0.145,-0.164,-0.201,97.000
'0:29.950',0.000,-0.144,-0.164,-0.201,97.000
'0:29.960',0.000,-0.145,-0.164,-0.201,97.000
'0:29.970',0.010,-0.145,-0.164,-0.201,97.000
'0:29.980',-0.010,-0.145,-0.164,-0.201,97.000
'0:29.990',0.015,-0.146,-0.165,-0.200,97.000
'0:30.000',-0.005,-0.146,-0.165,-0.200,97.000
'0:30.010',0.000,-0.146,-0.165,-0.200,97.000
'0:30.020',0.000,-0.146,-0.165,-0.199,97.000
'0:30.030',0.005,-0.146,-0.164,-0.198,97.000
'0:30.040',-0.005,-0.147,-0.164,-0.198,97.000
'0:30.050',0.005,-0.147,-0.164,-0.197,97.000
'0:30.060',0.000,-0.147,-0.164,-0.197,97.000
'0:30.070',0.005,-0.146,-0.163,-0.196,97.000
'0:30.080',0.000,-0.146,-0.163,-0.195,97.000
'0:30.090',-0.015,-0.146,-0.162,-0.194,97.000
'0:30.100',0.000,-0.146,-0.162,-0.194,97.000
'0:30.110',-0.015,-0.145,-0.161,-0.193,97.000
'0:30.120',-0.015,-0.144,-0.161,-0.192,97.000
'0:30.130',0.000,-0.144,-0.161,-0.192,97.000
'0:30.140',-0.010,-0.143,-0.161,-0.191,97.000
'0:30.150',-0.030,-0.142,-0.160,-0.190,97.000
'0:30.160',-0.010,-0.143,-0.161,-0.189,97.000
'0:30.170',0.000,-0.143,-0.161,-0.188,97.000
'0:30.180',-0.025,-0.144,-0.161,-0.187,97.000
'0:30.190',-0.030,-0.144,-0.162,-0.185,97.000
'0:30.200',0.005,-0.145,-0.162,-0.184,97.000
'0:30.210',-0.025,-0.145,-0.162,-0.183,97.000
'0:30.220',-0.040,-0.145,-0.161,-0.182,97.000
'0:30.230',-0.030,-0.145,-0.161,-0.181,97.000
'0:30.240',-0.020,-0.144,-0.160,-0.179,97.000
'0:30.250',-0.020,-0.144,-0.160,-0.178,97.000
'0:30.260',0.005,-0.144,-0.160,-0.177,97.000
'0:30.270',-0.035,-0.143,-0.160,-0.175,97.000
'0:30.280',-0.045,-0.143,-0.160,-0.174,97.000
'0:30.290',-0.035,-0.142,-0.160,-0.173,97.000
'0:30.300',-0.030,-0.142,-0.160,-0.172,97.000
'0:30.310',-0.035,-0.143,-0.160,-0.170,97.000
'0:30.320',-0.030,-0.144,-0.161,-0.168,97.000
'0:30.330',-0.045,-0.145,-0.161,-0.167,97.000
'0:30.340',-0.035,-0.146,-0.162,-0.165,97.000
'0:30.350',-0.055,-0.148,-0.162,-0.164,97.000
'0:30.360',-0.045,-0.147,-0.161,-0.162,97.000
'0:30.370',-0.060,-0.146,-0.160,-0.160,97.000
'0:30.380',-0.045,-0.145,-0.160,-0.159,97.000
'0:30.390',0.000,-0.144,-0.159,-0.157,97.000
'0:30.400',0.065,-0.143,-0.158,-0.156,97.000
'0:30.410',0.050,-0.143,-0.158,-0.154,97.000
'0:30.420',0.115,-0.142,-0.158,-0.153,97.000
'0:30.430',0.125,-0.142,-0.158,-0.151,97.000
'0:30.440',0.100,-0.141,-0.157,-0.150,97.000
'0:30.450',0.005,-0.141,-0.157,-0.148,97.000
'0:30.460',-0.050,-0.142,-0.158,-0.146,97.000
'0:30.470',-0.075,-0.142,-0.158,-0.145,97.000
'0:30.480',-0.065,-0.143,-0.159,-0.143,97.000
'0:30.490',-0.110,-0.144,-0.159,-0.142,97.000
'0:30.500',-0.100,-0.144,-0.160,-0.140,97.000
'0:30.510',-0.110,-0.144,-0.160,-0.138,97.000
'0:30.520',-0.100,-0.144,-0.160,-0.136,97.000
'0:30.530',-0.125,-0.144,-0.160,-0.134,97.000
'0:30.540',-0.090,-0.144,-0.160,-0.132,97.000
'0:30.550',-0.120,-0.144,-0.161,-0.131,97.000
'0:30.560',-0.090,-0.144,-0.160,-0.129,97.000
'0:30.570',-0.085,-0.144,-0.160,-0.126,97.000
'0:30.580',-0.080,-0.144,-0.160,-0.124,97.000
'0:30.590',-0.210,-0.144,-0.159,-0.122,97.000
'0:30.600',-0.385,-0.143,-0.159,-0.120,97.000
'0:30.610',-0.475,-0.142,-0.159,-0.118,97.000
'0:30.620',-0.430,-0.142,-0.158,-0.117,97.000
'0:30.630',1.335,-0.141,-0.158,-0.115,97.000
'0:30.640',1.865,-0.140,-0.157,-0.113,97.000
'0:30.650',0.990,-0.139,-0.157,-0.111,97.000
'0:30.660',0.000,-0.140,-0.157,-0.110,97.000
'0:30.670',-0.050,-0.140,-0.158,-0.108,97.000
'0:30.680',0.045,-0.141,-0.158,-0.107,97.000
'0:30.690',-0.075,-0.142,-0.158,-0.105,97.000
'0:30.700',-0.100,-0.142,-0.159,-0.104,97.000
'0:30.710',-0.125,-0.143,-0.159,-0.102,97.000
'0:30.720',-0.080,-0.143,-0.159,-0.101,97.000
'0:30.730',-0.140,-0.144,-0.159,-0.099,97.000
'0:30.740',-0.065,-0.144,-0.159,-0.098,97.000
'0:30.750',-0.120,-0.145,-0.159,-0.096,97.000
'0:30.760',-0.095,-0.145,-0.160,-0.095,97.000
'0:30.770',-0.090,-0.145,-0.161,-0.093,97.000
'0:30.780',-0.085,-0.145,-0.162,-0.092,97.000
'0:30.790',-0.075,-0.146,-0.163,-0.090,97.000
'0:30.800',-0.060,-0.146,-0.164,-0.089,97.000
'0:30.810',-0.070,-0.146,-0.165,-0.087,97.000
'0:30.820',-0.055,-0.146,-0.165,-0.086,97.000
'0:30.830',-0.030,-0.146,-0.165,-0.084,97.000
'0:30.840',-0.030,-0.146,-0.166,-0.082,97.000
'0:30.850',-0.025,-0.146,-0.166,-0.081,97.000
'0:30.860',0.030,-0.145,-0.165,-0.079,97.000
'0:30.870',-0.010,-0.145,-0.165,-0.078,97.000
'0:30.880',0.030,-0.144,-0.164,-0.076,97.000
'0:30.890',0.060,-0.144,-0.163,-0.075,97.000
'0:30.900',0.105,-0.143,-0.163,-0.074,97.000
'0:30.910',0.150,-0.143,-0.163,-0.072,97.000
'0:30.920',0.175,-0.142,-0.163,-0.071,97.000
'0:30.930',0.225,-0.142,-0.164,-0.070,97.000
'0:30.940',0.245,-0.141,-0.164,-0.068,97.000
'0:30.950',0.160,-0.141,-0.164,-0.067,97.000
'0:30.960',0.120,-0.140,-0.164,-0.066,97.000
'0:30.970',0.080,-0.139,-0.164,-0.065,97.000
'0:30.980',0.020,-0.139,-0.163,-0.064,97.000
'0:30.990',0.010,-0.138,-0.163,-0.062,97.000
'0:31.000',-0.005,-0.137,-0.163,-0.061,97.000
'0:31.010',-0.005,-0.138,-0.163,-0.061,97.000
'0:31.020',-0.015,-0.138,-0.163,-0.060,97.000
'0:31.030',-0.005,-0.138,-0.163,-0.060,97.000
'0:31.040',-0.020,-0.138,-0.163,-0.059,97.000
'0:31.050',-0.015,-0.138,-0.163,-0.059,97.000
'0:31.060',-0.005,-0.138,-0.162,-0.059,97.000
'0:31.070',-0.025,-0.138,-0.162,-0.059,97.000
'0:31.080',-0.020,-0.138,-0.162,-0.059,97.000
'0:31.090',-0.005,-0.138,-0.162,-0.059,97.000
'0:31.100',-0.010,-0.138,-0.161,-0.059,97.000
'0:31.110',-0.010,-0.138,-0.161,-0.059,97.000
'0:31.120',-0.010,-0.138,-0.161,-0.060,97.000
'0:31.130',-0.015,-0.137,-0.161,-0.060,97.000
'0:31.140',-0.015,-0.137,-0.161,-0.061,97.000
'0:31.150',-0.010,-0.137,-0.161,-0.061,97.000
'0:31.160',-0.025,-0.137,-0.160,-0.062,97.000
'0:31.170',-0.010,-0.137,-0.160,-0.062,97.000
'0:31.180',-0.025,-0.137,-0.160,-0.063,97.000
'0:31.190',-0.020,-0.137,-0.160,-0.064,97.000
'0:31.200',0.000,-0.137,-0.159,-0.065,97.000
'0:31.210',-0.015,-0.137,-0.159,-0.065,97.000
'0:31.220',-0.045,-0.136,-0.159,-0.066,97.000
'0:31.230',-0.025,-0.136,-0.159,-0.067,97.000
'0:31.240',-0.020,-0.136,-0.159,-0.068,97.000
'0:31.250',-0.010,-0.135,-0.159,-0.069,97.000
'0:31.260',-0.010,-0.135,-0.160,-0.069,97.000
'0:31.270',-0.005,-0.135,-0.160,-0.070,97.000
'0:31.280',0.005,-0.135,-0.160,-0.071,97.000
'0:31.290',-0.005,-0.134,-0.160,-0.071,97.000
'0:31.300',0.045,-0.134,-0.160,-0.072,97.000
'0:31.310',-0.040,-0.134,-0.159,-0.072,97.000
'0:31.320',-0.030,-0.135,-0.158,-0.072,97.000
'0:31.330',-0.015,-0.135,-0.157,-0.073,97.000
'0:31.340',-0.005,-0.135,-0.156,-0.073,97.000
'0:31.350',-0.015,-0.135,-0.155,-0.073,97.000
'0:31.360',-0.005,-0.136,-0.155,-0.073,97.000
'0:31.370',0.000,-0.136,-0.155,-0.073,97.000
'0:31.380',-0.030,-0.137,-0.155,-0.073,97.000
'0:31.390',-0.020,-0.137,-0.156,-0.073,97.000
'0:31.400',-0.010,-0.138,-0.156,-0.073,97.000
'0:31.410',-0.020,-0.137,-0.155,-0.072,97.000
'0:31.420',-0.030,-0.137,-0.154,-0.072,97.000
'0:31.430',-0.015,-0.137,-0.154,-0.071,97.000
'0:31.440',-0.015,-0.136,-0.153,-0.071,97.000
'0:31.450',-0.010,-0.136,-0.152,-0.070,97.000
'0:31.460',-0.015,-0.136,-0.150,-0.068,97.000
'0:31.470',-0.010,-0.136,-0.148,-0.067,97.000
'0:31.480',-0.055,-0.135,-0.146,-0.065,97.000
'0:31.490',-0.005,-0.135,-0.144,-0.064,97.000
'0:31.500',-0.025,-0.135,-0.142,-0.062,97.000
'0:31.510',-0.040,-0.134,-0.139,-0.059,97.000
'0:31.520',-0.025,-0.134,-0.137,-0.057,97.000
'0:31.530',-0.010,-0.133,-0.134,-0.054,97.000
'0:31.540',-0.025,-0.133,-0.132,-0.051,97.000
'0:31.550',-0.040,-0.132,-0.130,-0.049,97.000
'0:31.560',-0.020,-0.131,-0.127,-0.045,97.000
'0:31.570',-0.025,-0.130,-0.124,-0.041,97.000
'0:31.580',-0.025,-0.129,-0.121,-0.038,97.000
'0:31.590',-0.025,-0.128,-0.118,-0.034,97.000
'0:31.600',-0.035,-0.126,-0.116,-0.030,97.000
'0:31.610',-0.035,-0.126,-0.113,-0.025,97.000
'0:31.620',-0.035,-0.125,-0.110,-0.021,97.000
'0:31.630',-0.070,-0.125,-0.107,-0.016,97.000
'0:31.640',-0.035,-0.124,-0.104,-0.011,97.000
'0:31.650',-0.035,-0.124,-0.101,-0.006,97.000
'0:31.660',-0.040,-0.122,-0.098,-0.000,97.000
'0:31.670',-0.025,-0.121,-0.094,0.005,97.000
'0:31.680',-0.045,-0.120,-0.091,0.011,97.000
'0:31.690',-0.010,-0.118,-0.087,0.017,97.000
'0:31.700',-0.065,-0.117,-0.084,0.023,97.000
'0:31.710',-0.035,-0.116,-0.080,0.029,97.000
'0:31.720',-0.050,-0.114,-0.076,0.035,97.000
'0:31.730',-0.020,-0.113,-0.073,0.041,97.000
'0:31.740',-0.045,-0.112,-0.069,0.047,97.000
'0:31.750',0.000,-0.110,-0.065,0.053,97.000
'0:31.760',-0.045,-0.109,-0.061,0.060,97.000
'0:31.770',-0.010,-0.108,-0.057,0.066,97.000
'0:31.780',-0.005,-0.108,-0.053,0.072,97.000
'0:31.790',0.015,-0.107,-0.049,0.079,97.000
'0:31.800',0.065,-0.106,-0.046,0.085,97.000
'0:31.810',0.130,-0.104,-0.042,0.092,97.000
'0:31.820',0.150,-0.102,-0.038,0.098,97.000
'0:31.830',0.175,-0.100,-0.034,0.104,97.000
'0:31.840',-0.010,-0.099,-0.030,0.111,97.000
'0:31.850',0.030,-0.097,-0.026,0.117,97.000
'0:31.860',-0.035,-0.094,-0.012,0.124,97.000
'0:31.870',-0.125,-0.091,0.001,0.130,97.000
'0:31.880',-0.090,-0.089,0.015,0.137,97.000
'0:31.890',-0.055,-0.086,0.028,0.143,97.000
'0:31.900',-0.115,-0.083,0.041,0.149,97.000
'0:31.910',-0.090,-0.082,0.056,0.156,97.000
'0:31.920',-0.065,-0.081,0.071,0.162,97.000
'0:31.930',-0.045,-0.080,0.086,0.168,97.000
'0:31.940',-0.095,-0.080,0.102,0.175,97.000
'0:31.950',-0.120,-0.079,0.117,0.181,97.000
'0:31.960',-0.100,-0.078,0.125,0.187,97.000
'0:31.970',-0.080,-0.077,0.134,0.193,97.000
'0:31.980',-0.200,-0.076,0.142,0.200,97.000
'0:31.990',-0.285,-0.074,0.151,0.206,97.000
'0:32.000',-0.425,-0.073,0.159,0.212,97.000
'0:32.010',-0.475,-0.070,0.167,0.217,97.000
'0:32.020',1.110,-0.066,0.175,0.223,97.000
'0:32.030',1.665,-0.063,0.183,0.228,97.000
'0:32.040',0.975,-0.059,0.191,0.234,97.000
'0:32.050',0.105,-0.056,0.199,0.240,97.000
'0:32.060',0.020,-0.053,0.203,0.245,97.000
'0:32.070',0.085,-0.051,0.208,0.250,97.000
'0:32.080',-0.060,-0.048,0.212,0.255,97.000
'0:32.090',-0.065,-0.046,0.217,0.260,97.000
'0:32.100',-0.115,-0.043,0.221,0.265,97.000
'0:32.110',-0.110,-0.042,0.224,0.270,97.000
'0:32.120',-0.095,-0.040,0.226,0.275,97.000
'0:32.130',-0.095,-0.039,0.229,0.280,97.000
'0:32.140',-0.105,-0.038,0.231,0.284,97.000
'0:32.150',-0.095,-0.036,0.234,0.289,97.000
'0:32.160',-0.105,-0.032,0.241,0.294,97.000
'0:32.170',-0.075,-0.028,0.247,0.298,97.000
'0:32.180',-0.130,-0.024,0.254,0.303,97.000
'0:32.190',-0.075,-0.021,0.261,0.307,97.000
'0:32.200',-0.090,-0.017,0.268,0.312,97.000
'0:32.210',-0.085,-0.013,0.274,0.316,97.000
'0:32.220',-0.080,-0.010,0.280,0.320,97.000
'0:32.230',-0.065,-0.007,0.286,0.324,97.000
'0:32.240',-0.085,-0.004,0.292,0.328,97.000
'0:32.250',-0.045,-0.000,0.298,0.332,97.000
'0:32.260',-0.055,-0.000,0.299,0.335,97.000
'0:32.270',-0.010,-0.000,0.299,0.339,97.000
'0:32.280',0.000,-0.000,0.300,0.342,97.000
'0:32.290',0.025,-0.000,0.300,0.346,97.000
'0:32.300',0.065,-0.001,0.301,0.349,97.000
'0:32.310',0.100,0.000,0.300,0.352,97.000
'0:32.320',0.125,0.001,0.299,0.355,97.000
'0:32.330',0.135,0.002,0.299,0.358,97.000
'0:32.340',0.105,0.003,0.298,0.361,97.000
'0:32.350',0.085,0.004,0.298,0.364,97.000
'0:32.360',0.040,0.004,0.297,0.366,97.000
'0:32.370',0.030,0.004,0.296,0.367,97.000
'0:32.380',-0.035,0.003,0.295,0.369,97.000
'0:32.390',0.010,0.003,0.294,0.371,97.000
'0:32.400',-0.015,0.003,0.293,0.372,97.000
'0:32.410',-0.005,0.001,0.292,0.372,97.000
'0:32.420',-0.020,-0.002,0.291,0.371,97.000
'0:32.430',-0.010,-0.004,0.289,0.370,97.000
'0:32.440',-0.015,-0.006,0.288,0.369,97.000
'0:32.450',-0.005,-0.008,0.286,0.368,97.000
'0:32.460',-0.005,-0.010,0.281,0.364,97.000
'0:32.470',-0.005,-0.011,0.276,0.359,97.000
'0:32.480',-0.015,-0.013,0.271,0.355,97.000
'0:32.490',-0.005,-0.015,0.266,0.351,97.000
'0:32.500',-0.005,-0.017,0.261,0.346,97.000
'0:32.510',0.000,-0.018,0.252,0.339,97.000
'0:32.520',-0.010,-0.019,0.243,0.333,97.000
'0:32.530',0.000,-0.021,0.234,0.326,97.000
'0:32.540',-0.010,-0.022,0.225,0.319,97.000
'0:32.550',-0.005,-0.023,0.216,0.312,97.000
'0:32.560',-0.005,-0.023,0.206,0.304,97.000
'0:32.570',0.000,-0.022,0.196,0.295,97.000
'0:32.580',0.000,-0.022,0.186,0.287,97.000
'0:32.590',0.000,-0.022,0.176,0.279,97.000
'0:32.600',0.030,-0.021,0.166,0.270,97.000
'0:32.610',0.000,-0.023,0.159,0.261,97.000
'0:32.620',0.015,-0.024,0.151,0.252,97.000
'0:32.630',0.035,-0.026,0.144,0.242,97.000
'0:32.640',0.040,-0.027,0.136,0.233,97.000
'0:32.650',0.000,-0.029,0.128,0.224,97.000
'0:32.660',0.000,-0.030,0.121,0.214,97.000
'0:32.670',0.000,-0.032,0.114,0.204,97.000
'0:32.680',0.015,-0.033,0.106,0.194,97.000
'0:32.690',-0.010,-0.035,0.099,0.184,97.000
'0:32.700',0.000,-0.037,0.092,0.175,97.000
'0:32.710',0.010,-0.039,0.082,0.165,97.000
'0:32.720',0.010,-0.041,0.073,0.155,97.000
'0:32.730',0.005,-0.043,0.064,0.145,97.000
'0:32.740',-0.005,-0.045,0.054,0.135,97.000
'0:32.750',-0.045,-0.048,0.045,0.126,97.000
'0:32.760',-0.020,-0.053,0.037,0.116,97.000
'0:32.770',-0.015,-0.059,0.030,0.106,97.000
'0:32.780',-0.015,-0.065,0.022,0.097,97.000
'0:32.790',-0.030,-0.070,0.014,0.087,97.000
'0:32.800',-0.025,-0.076,0.007,0.078,97.000
'0:32.810',-0.040,-0.079,0.000,0.069,97.000
'0:32.820',-0.040,-0.082,-0.007,0.060,97.000
'0:32.830',-0.035,-0.084,-0.013,0.051,97.000
'0:32.840',-0.040,-0.087,-0.020,0.042,97.000
'0:32.850',-0.040,-0.090,-0.027,0.033,97.000
'0:32.860',-0.040,-0.089,-0.029,0.025,97.000
'0:32.870',-0.035,-0.088,-0.031,0.017,97.000
'0:32.880',-0.040,-0.087,-0.034,0.009,97.000
'0:32.890',-0.040,-0.086,-0.036,0.001,97.000
'0:32.900',-0.035,-0.085,-0.038,-0.007,97.000
'0:32.910',-0.035,-0.086,-0.041,-0.014,97.000
'0:32.920',-0.040,-0.087,-0.044,-0.022,97.000
'0:32.930',-0.045,-0.088,-0.046,-0.029,97.000
'0:32.940',-0.030,-0.089,-0.049,-0.036,97.000
'0:32.950',-0.045,-0.090,-0.052,-0.043,97.000
'0:32.960',-0.035,-0.093,-0.057,-0.050,97.000
'0:32.970',-0.055,-0.095,-0.062,-0.057,97.000
'0:32.980',-0.035,-0.097,-0.067,-0.064,97.000
'0:32.990',-0.060,-0.099,-0.072,-0.070,97.000
'0:33.000',-0.030,-0.102,-0.077,-0.077,97.000
'0:33.010',0.005,-0.103,-0.079,-0.083,97.000
'0:33.020',0.065,-0.105,-0.081,-0.089,97.000
'0:33.030',0.065,-0.107,-0.083,-0.096,97.000
'0:33.040',0.130,-0.109,-0.085,-0.102,97.000
'0:33.050',0.105,-0.110,-0.086,-0.108,97.000
'0:33.060',0.070,-0.113,-0.088,-0.113,97.000
'0:33.070',-0.020,-0.115,-0.091,-0.119,97.000
'0:33.080',-0.045,-0.117,-0.093,-0.124,97.000
'0:33.090',-0.090,-0.119,-0.095,-0.130,97.000
'0:33.100',-0.070,-0.121,-0.097,-0.135,97.000
'0:33.110',-0.110,-0.124,-0.099,-0.140,97.000
