'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:28.750',-0.073,-0.075,0.017,93.000
'0:28.760',-0.070,-0.072,0.014,93.000
'0:28.770',-0.067,-0.069,0.012,93.000
'0:28.780',-0.063,-0.066,0.009,93.000
'0:28.790',-0.060,-0.062,0.006,93.000
'0:28.800',-0.057,-0.059,0.004,93.000
'0:28.810',-0.046,-0.051,0.001,93.000
'0:28.820',-0.036,-0.043,-0.002,93.000
'0:28.830',-0.026,-0.035,-0.004,93.000
'0:28.840',-0.015,-0.027,-0.007,93.000
'0:28.850',-0.005,-0.019,-0.010,93.000
'0:28.860',-0.006,-0.018,-0.013,93.000
'0:28.870',-0.007,-0.018,-0.016,93.000
'0:28.880',-0.008,-0.018,-0.019,93.000
'0:28.890',-0.010,-0.017,-0.021,93.000
'0:28.900',-0.011,-0.017,-0.024,93.000
'0:28.910',-0.013,-0.017,-0.027,93.000
'0:28.920',-0.015,-0.017,-0.030,93.000
'0:28.930',-0.018,-0.017,-0.033,93.000
'0:28.940',-0.020,-0.017,-0.036,93.000
'0:28.950',-0.022,-0.017,-0.039,93.000
'0:28.960',-0.018,-0.013,-0.042,93.000
'0:28.970',-0.014,-0.009,-0.045,93.000
'0:28.980',-0.010,-0.006,-0.049,93.000
'0:28.990',-0.006,-0.002,-0.052,93.000
'0:29.000',-0.002,0.002,-0.055,93.000
'0:29.010',-0.006,0.000,-0.058,93.000
'0:29.020',-0.010,-0.001,-0.062,93.000
'0:29.030',-0.014,-0.003,-0.065,93.000
'0:29.040',-0.018,-0.004,-0.068,93.000
'0:29.050',-0.022,-0.006,-0.071,93.000
'0:29.060',-0.027,-0.007,-0.075,93.000
'0:29.070',-0.032,-0.008,-0.078,93.000
'0:29.080',-0.037,-0.010,-0.081,93.000
'0:29.090',-0.043,-0.011,-0.085,93.000
'0:29.100',-0.048,-0.012,-0.088,93.000
'0:29.110',-0.037,-0.005,-0.092,93.000
'0:29.120',-0.025,0.003,-0.095,93.000
'0:29.130',-0.014,0.011,-0.099,93.000
'0:29.140',-0.003,0.019,-0.102,93.000
'0:29.150',0.009,0.026,-0.106,93.000
'0:29.160',0.008,0.029,-0.109,93.000
'0:29.170',0.007,0.031,-0.113,93.000
'0:29.180',0.006,0.033,-0.117,93.000
'0:29.190',0.005,0.035,-0.120,93.000
'0:29.200',0.004,0.037,-0.124,93.000
'0:29.210',-0.004,0.034,-0.128,93.000
'0:29.220',-0.013,0.031,-0.131,93.000
'0:29.230',-0.021,0.029,-0.135,93.000
'0:29.240',-0.030,0.026,-0.138,93.000
'0:29.250',-0.038,0.023,-0.142,93.000
'0:29.260',-0.037,0.027,-0.145,93.000
'0:29.270',-0.036,0.031,-0.149,93.000
'0:29.280',-0.035,0.034,-0.152,93.000
'0:29.290',-0.034,0.038,-0.156,93.000
'0:29.300',-0.033,0.042,-0.160,93.000
'0:29.310',-0.033,0.044,-0.163,93.000
'0:29.320',-0.033,0.046,-0.166,93.000
'0:29.330',-0.033,0.048,-0.170,93.000
'0:29.340',-0.032,0.050,-0.173,93.000
'0:29.350',-0.032,0.052,-0.176,93.000
'0:29.360',-0.027,0.057,-0.179,93.000
'0:29.370',-0.022,0.061,-0.182,93.000
'0:29.380',-0.017,0.066,-0.186,93.000
'0:29.390',-0.012,0.071,-0.189,93.000
'0:29.400',-0.007,0.075,-0.192,93.000
'0:29.410',-0.004,0.081,-0.195,93.000
'0:29.420',-0.001,0.087,-0.198,93.000
'0:29.430',0.002,0.092,-0.201,93.000
'0:29.440',0.005,0.098,-0.204,93.000
'0:29.450',0.007,0.103,-0.207,93.000
'0:29.460',0.007,0.105,-0.210,93.000
'0:29.470',0.006,0.108,-0.213,93.000
'0:29.480',0.006,0.110,-0.216,93.000
'0:29.490',0.005,0.112,-0.218,93.000
'0:29.500',0.004,0.114,-0.221,93.000
'0:29.510',-0.007,0.118,-0.224,93.000
'0:29.520',-0.019,0.122,-0.227,93.000
'0:29.530',-0.031,0.126,-0.230,93.000
'0:29.540',-0.043,0.130,-0.232,93.000
'0:29.550',-0.055,0.134,-0.235,93.000
'0:29.560',-0.056,0.139,-0.237,93.000
'0:29.570',-0.057,0.144,-0.240,93.000
'0:29.580',-0.058,0.149,-0.242,93.000
'0:29.590',-0.059,0.154,-0.245,93.000
'0:29.600',-0.060,0.159,-0.247,93.000
'0:29.610',-0.052,0.164,-0.249,93.000
'0:29.620',-0.044,0.168,-0.252,93.000
'0:29.630',-0.036,0.173,-0.254,93.000
'0:29.640',-0.028,0.177,-0.256,93.000
'0:29.650',-0.019,0.182,-0.259,93.000
'0:29.660',-0.019,0.186,-0.261,93.000
'0:29.670',-0.019,0.191,-0.263,93.000
'0:29.680',-0.019,0.195,-0.265,93.000
'0:29.690',-0.019,0.199,-0.267,93.000
'0:29.700',-0.018,0.203,-0.269,93.000
'0:29.710',-0.012,0.207,-0.270,93.000
'0:29.720',-0.005,0.212,-0.272,93.000
'0:29.730',0.001,0.216,-0.273,93.000
'0:29.740',0.008,0.220,-0.275,93.000
'0:29.750',0.014,0.224,-0.276,93.000
'0:29.760',0.018,0.229,-0.277,93.000
'0:29.770',0.022,0.233,-0.278,93.000
'0:29.780',0.026,0.238,-0.279,93.000
'0:29.790',0.030,0.242,-0.280,93.000
'0:29.800',0.034,0.247,-0.281,93.000
'0:29.810',0.038,0.251,-0.282,93.000
'0:29.820',0.042,0.254,-0.282,93.000
'0:29.830',0.045,0.258,-0.283,93.000
'0:29.840',0.049,0.261,-0.284,93.000
'0:29.850',0.053,0.265,-0.285,93.000
'0:29.860',0.056,0.268,-0.285,93.000
'0:29.870',0.059,0.272,-0.286,93.000
'0:29.880',0.061,0.275,-0.286,93.000
'0:29.890',0.064,0.279,-0.287,93.000
'0:29.900',0.066,0.282,-0.288,93.000
'0:29.910',0.069,0.286,-0.289,93.000
'0:29.920',0.071,0.290,-0.289,93.000
'0:29.930',0.074,0.294,-0.290,93.000
'0:29.940',0.076,0.298,-0.291,93.000
'0:29.950',0.079,0.302,-0.292,93.000
'0:29.960',0.072,0.307,-0.293,93.000
'0:29.970',0.065,0.313,-0.294,93.000
'0:29.980',0.058,0.318,-0.295,93.000
'0:29.990',0.051,0.324,-0.296,93.000
'0:30.000',0.044,0.329,-0.297,93.000
'0:30.010',0.040,0.334,-0.299,93.000
'0:30.020',0.035,0.338,-0.300,93.000
'0:30.030',0.031,0.343,-0.301,93.000
'0:30.040',0.027,0.347,-0.303,93.000
'0:30.050',0.023,0.352,-0.304,93.000
'0:30.060',0.025,0.355,-0.306,93.000
'0:30.070',0.028,0.359,-0.307,93.000
'0:30.080',0.031,0.363,-0.309,93.000
'0:30.090',0.034,0.366,-0.310,93.000
'0:30.100',0.036,0.370,-0.312,93.000
'0:30.110',0.027,0.373,-0.313,93.000
'0:30.120',0.018,0.377,-0.315,93.000
'0:30.130',0.009,0.380,-0.316,93.000
'0:30.140',-0.000,0.384,-0.318,93.000
'0:30.150',-0.010,0.388,-0.319,93.000
'0:30.160',-0.008,0.389,-0.320,93.000
'0:30.170',-0.007,0.391,-0.322,93.000
'0:30.180',-0.005,0.393,-0.323,93.000
'0:30.190',-0.004,0.395,-0.325,93.000
'0:30.200',-0.002,0.397,-0.326,93.000
'0:30.210',-0.003,0.401,-0.328,93.000
'0:30.220',-0.003,0.404,-0.329,93.000
'0:30.230',-0.003,0.408,-0.331,93.000
'0:30.240',-0.003,0.411,-0.332,93.000
'0:30.250',-0.004,0.414,-0.333,93.000
'0:30.260',-0.010,0.414,-0.334,93.000
'0:30.270',-0.017,0.414,-0.336,93.000
'0:30.280',-0.024,0.413,-0.337,93.000
'0:30.290',-0.030,0.413,-0.338,93.000
'0:30.300',-0.037,0.413,-0.339,93.000
'0:30.310',-0.032,0.408,-0.340,93.000
'0:30.320',-0.027,0.404,-0.340,93.000
'0:30.330',-0.022,0.399,-0.341,93.000
'0:30.340',-0.018,0.394,-0.342,93.000
'0:30.350',-0.013,0.390,-0.342,93.000
'0:30.360',-0.005,0.386,-0.342,93.000
'0:30.370',0.002,0.382,-0.342,93.000
'0:30.380',0.009,0.379,-0.342,93.000
'0:30.390',0.016,0.375,-0.341,93.000
'0:30.400',0.024,0.371,-0.341,93.000
'0:30.410',0.026,0.367,-0.340,93.000
'0:30.420',0.029,0.363,-0.338,93.000
'0:30.430',0.031,0.359,-0.336,93.000
'0:30.440',0.034,0.355,-0.335,93.000
'0:30.450',0.036,0.351,-0.333,93.000
'0:30.460',0.040,0.346,-0.331,93.000
'0:30.470',0.044,0.341,-0.328,93.000
'0:30.480',0.049,0.336,-0.325,93.000
'0:30.490',0.053,0.331,-0.323,93.000
'0:30.500',0.057,0.326,-0.320,93.000
'0:30.510',0.059,0.321,-0.317,93.000
'0:30.520',0.060,0.317,-0.314,93.000
'0:30.530',0.062,0.313,-0.310,93.000
'0:30.540',0.064,0.309,-0.307,93.000
'0:30.550',0.066,0.304,-0.304,93.000
'0:30.560',0.067,0.301,-0.301,93.000
'0:30.570',0.068,0.297,-0.297,93.000
'0:30.580',0.070,0.294,-0.294,93.000
'0:30.590',0.071,0.291,-0.290,93.000
'0:30.600',0.072,0.287,-0.287,93.000
'0:30.610',0.073,0.283,-0.283,93.000
'0:30.620',0.073,0.279,-0.279,93.000
'0:30.630',0.073,0.275,-0.275,93.000
'0:30.640',0.073,0.271,-0.271,93.000
'0:30.650',0.074,0.267,-0.268,93.000
'0:30.660',0.070,0.262,-0.264,93.000
'0:30.670',0.066,0.258,-0.260,93.000
'0:30.680',0.062,0.253,-0.256,93.000
'0:30.690',0.058,0.249,-0.252,93.000
'0:30.700',0.054,0.244,-0.249,93.000
'0:30.710',0.051,0.241,-0.245,93.000
'0:30.720',0.049,0.237,-0.241,93.000
'0:30.730',0.047,0.234,-0.237,93.000
'0:30.740',0.044,0.231,-0.234,93.000
'0:30.750',0.042,0.228,-0.230,93.000
'0:30.760',0.039,0.224,-0.226,93.000
'0:30.770',0.036,0.220,-0.222,93.000
'0:30.780',0.033,0.217,-0.219,93.000
'0:30.790',0.030,0.213,-0.215,93.000
'0:30.800',0.027,0.209,-0.211,93.000
'0:30.810',0.025,0.205,-0.207,93.000
'0:30.820',0.022,0.200,-0.203,93.000
'0:30.830',0.019,0.195,-0.200,93.000
'0:30.840',0.016,0.191,-0.196,93.000
'0:30.850',0.014,0.186,-0.192,93.000
'0:30.860',0.002,0.183,-0.188,93.000
'0:30.870',-0.010,0.179,-0.184,93.000
'0:30.880',-0.021,0.176,-0.181,93.000
'0:30.890',-0.033,0.173,-0.177,93.000
'0:30.900',-0.045,0.169,-0.173,93.000
'0:30.910',-0.051,0.166,-0.170,93.000
'0:30.920',-0.056,0.163,-0.166,93.000
'0:30.930',-0.062,0.160,-0.162,93.000
'0:30.940',-0.068,0.157,-0.158,93.000
'0:30.950',-0.074,0.153,-0.155,93.000
'0:30.960',-0.069,0.147,-0.151,93.000
'0:30.970',-0.064,0.141,-0.147,93.000
'0:30.980',-0.059,0.134,-0.143,93.000
'0:30.990',-0.054,0.128,-0.140,93.000
'0:31.000',-0.049,0.122,-0.136,93.000
'0:31.010',-0.043,0.116,-0.132,93.000
'0:31.020',-0.037,0.110,-0.129,93.000
'0:31.030',-0.031,0.104,-0.125,93.000
'0:31.040',-0.026,0.099,-0.121,93.000
'0:31.050',-0.020,0.093,-0.118,93.000
'0:31.060',-0.022,0.089,-0.114,93.000
'0:31.070',-0.024,0.085,-0.110,93.000
'0:31.080',-0.027,0.081,-0.107,93.000
'0:31.090',-0.029,0.077,-0.103,93.000
'0:31.100',-0.031,0.073,-0.100,93.000
'0:31.110',-0.033,0.069,-0.096,93.000
'0:31.120',-0.034,0.064,-0.092,93.000
'0:31.130',-0.036,0.059,-0.089,93.000
'0:31.140',-0.038,0.055,-0.085,93.000
'0:31.150',-0.040,0.050,-0.081,93.000
'0:31.160',-0.032,0.047,-0.078,93.000
'0:31.170',-0.024,0.045,-0.074,93.000
'0:31.180',-0.017,0.042,-0.071,93.000
'0:31.190',-0.009,0.039,-0.067,93.000
'0:31.200',-0.001,0.037,-0.064,93.000
'0:31.210',-0.008,0.031,-0.060,93.000
'0:31.220',-0.014,0.026,-0.057,93.000
'0:31.230',-0.021,0.021,-0.053,93.000
'0:31.240',-0.027,0.015,-0.050,93.000
'0:31.250',-0.034,0.010,-0.046,93.000
'0:31.260',-0.030,0.011,-0.043,93.000
'0:31.270',-0.027,0.013,-0.040,93.000
'0:31.280',-0.023,0.014,-0.036,93.000
'0:31.290',-0.019,0.015,-0.033,93.000
'0:31.300',-0.016,0.017,-0.030,93.000
'0:31.310',-0.009,0.018,-0.026,93.000
'0:31.320',-0.003,0.020,-0.023,93.000
'0:31.330',0.003,0.022,-0.020,93.000
'0:31.340',0.009,0.023,-0.017,93.000
'0:31.350',0.015,0.025,-0.014,93.000
'0:31.360',0.011,0.022,-0.011,93.000
'0:31.370',0.007,0.019,-0.008,93.000
'0:31.380',0.003,0.016,-0.005,93.000
'0:31.390',-0.000,0.012,-0.002,93.000
'0:31.400',-0.004,0.009,0.001,93.000
'0:31.410',-0.001,0.010,0.004,93.000
'0:31.420',0.002,0.011,0.007,93.000
'0:31.430',0.005,0.012,0.010,93.000
'0:31.440',0.008,0.013,0.013,93.000
'0:31.450',0.011,0.014,0.016,93.000
'0:31.460',0.007,0.010,0.019,93.000
'0:31.470',0.003,0.006,0.022,93.000
'0:31.480',-0.001,0.003,0.025,93.000
'0:31.490',-0.005,-0.001,0.028,93.000
'0:31.500',-0.009,-0.004,0.031,93.000
'0:31.510',-0.011,-0.007,0.034,93.000
'0:31.520',-0.013,-0.009,0.037,93.000
'0:31.530',-0.016,-0.012,0.039,93.000
'0:31.540',-0.018,-0.014,0.042,93.000
'0:31.550',-0.020,-0.017,0.045,93.000
'0:31.560',-0.019,-0.018,0.047,93.000
'0:31.570',-0.018,-0.019,0.050,93.000
'0:31.580',-0.018,-0.019,0.052,93.000
'0:31.590',-0.017,-0.020,0.055,93.000
'0:31.600',-0.016,-0.021,0.058,93.000
'0:31.610',-0.014,-0.021,0.060,93.000
'0:31.620',-0.013,-0.021,0.062,93.000
'0:31.630',-0.011,-0.020,0.065,93.000
'0:31.640',-0.010,-0.020,0.067,93.000
'0:31.650',-0.008,-0.020,0.070,93.000
'0:31.660',-0.011,-0.024,0.072,93.000
'0:31.670',-0.014,-0.027,0.074,93.000
'0:31.680',-0.018,-0.031,0.076,93.000
'0:31.690',-0.021,-0.035,0.079,93.000
'0:31.700',-0.024,-0.038,0.081,93.000
'0:31.710',-0.028,-0.041,0.083,93.000
'0:31.720',-0.032,-0.044,0.086,93.000
'0:31.730',-0.036,-0.047,0.088,93.000
'0:31.740',-0.040,-0.049,0.090,93.000
'0:31.750',-0.044,-0.052,0.092,93.000
'0:31.760',-0.040,-0.056,0.095,93.000
'0:31.770',-0.036,-0.060,0.097,93.000
'0:31.780',-0.032,-0.064,0.099,93.000
'0:31.790',-0.029,-0.068,0.101,93.000
'0:31.800',-0.025,-0.072,0.103,93.000
'0:31.810',-0.027,-0.080,0.105,93.000
'0:31.820',-0.029,-0.088,0.107,93.000
'0:31.830',-0.032,-0.096,0.108,93.000
'0:31.840',-0.034,-0.104,0.110,93.000
'0:31.850',-0.036,-0.112,0.112,93.000
'0:31.860',-0.042,-0.113,0.114,93.000
'0:31.870',-0.047,-0.114,0.116,93.000
'0:31.880',-0.052,-0.115,0.117,93.000
'0:31.890',-0.057,-0.115,0.119,93.000
'0:31.900',-0.062,-0.116,0.121,93.000
'0:31.910',-0.057,-0.123,0.122,93.000
'0:31.920',-0.052,-0.129,0.124,93.000
'0:31.930',-0.046,-0.136,0.126,93.000
'0:31.940',-0.041,-0.142,0.127,93.000
'0:31.950',-0.036,-0.149,0.129,93.000
'0:31.960',-0.036,-0.152,0.130,93.000
'0:31.970',-0.036,-0.154,0.132,93.000
'0:31.980',-0.036,-0.158,0.133,93.000
'0:31.990',-0.036,-0.160,0.135,93.000
'0:32.000',-0.036,-0.163,0.136,93.000
'0:32.010',-0.037,-0.169,0.138,93.000
'0:32.020',-0.038,-0.174,0.139,93.000
'0:32.030',-0.039,-0.179,0.140,93.000
'0:32.040',-0.040,-0.184,0.141,93.000
'0:32.050',-0.041,-0.190,0.143,93.000
'0:32.060',-0.042,-0.197,0.144,93.000
'0:32.070',-0.044,-0.205,0.145,93.000
'0:32.080',-0.045,-0.212,0.146,93.000
'0:32.090',-0.047,-0.220,0.147,93.000
'0:32.100',-0.048,-0.228,0.148,93.000
'0:32.110',-0.053,-0.229,0.148,93.000
'0:32.120',-0.059,-0.230,0.149,93.000
'0:32.130',-0.064,-0.231,0.150,93.000
'0:32.140',-0.070,-0.232,0.151,93.000
'0:32.150',-0.075,-0.233,0.152,93.000
'0:32.160',-0.069,-0.237,0.153,93.000
'0:32.170',-0.064,-0.242,0.154,93.000
'0:32.180',-0.058,-0.246,0.155,93.000
'0:32.190',-0.052,-0.251,0.156,93.000
'0:32.200',-0.046,-0.255,0.157,93.000
'0:32.210',-0.049,-0.255,0.158,93.000
'0:32.220',-0.052,-0.254,0.159,93.000
'0:32.230',-0.056,-0.253,0.160,93.000
'0:32.240',-0.059,-0.252,0.161,93.000
'0:32.250',-0.062,-0.251,0.162,93.000
'0:32.260',-0.067,-0.251,0.163,93.000
'0:32.270',-0.071,-0.251,0.165,93.000
'0:32.280',-0.076,-0.251,0.166,93.000
'0:32.290',-0.081,-0.251,0.167,93.000
'0:32.300',-0.086,-0.251,0.168,93.000
'0:32.310',-0.081,-0.254,0.169,93.000
'0:32.320',-0.077,-0.257,0.170,93.000
'0:32.330',-0.073,-0.260,0.171,93.000
'0:32.340',-0.068,-0.263,0.173,93.000
'0:32.350',-0.064,-0.266,0.174,93.000
'0:32.360',-0.064,-0.267,0.175,93.000
'0:32.370',-0.065,-0.268,0.176,93.000
'0:32.380',-0.065,-0.269,0.177,93.000
'0:32.390',-0.065,-0.270,0.178,93.000
'0:32.400',-0.066,-0.271,0.179,93.000
'0:32.410',-0.064,-0.274,0.181,93.000
'0:32.420',-0.061,-0.278,0.182,93.000
'0:32.430',-0.059,-0.282,0.183,93.000
'0:32.440',-0.057,-0.285,0.184,93.000
'0:32.450',-0.055,-0.289,0.185,93.000
'0:32.460',-0.056,-0.289,0.187,93.000
'0:32.470',-0.057,-0.288,0.188,93.000
'0:32.480',-0.058,-0.288,0.189,93.000
'0:32.490',-0.059,-0.288,0.191,93.000
'0:32.500',-0.060,-0.288,0.192,93.000
'0:32.510',-0.074,-0.283,0.193,93.000
'0:32.520',-0.087,-0.277,0.194,93.000
'0:32.530',-0.100,-0.272,0.196,93.000
'0:32.540',-0.114,-0.267,0.197,93.000
'0:32.550',-0.127,-0.261,0.198,93.000
'0:32.560',-0.120,-0.267,0.199,93.000
'0:32.570',-0.114,-0.272,0.201,93.000
'0:32.580',-0.107,-0.278,0.202,93.000
'0:32.590',-0.100,-0.283,0.203,93.000
'0:32.600',-0.094,-0.289,0.204,93.000
'0:32.610',-0.087,-0.293,0.206,93.000
'0:32.620',-0.081,-0.298,0.207,93.000
'0:32.630',-0.075,-0.303,0.209,93.000
'0:32.640',-0.069,-0.308,0.210,93.000
'0:32.650',-0.062,-0.314,0.211,93.000
'0:32.660',-0.070,-0.312,0.213,93.000
'0:32.670',-0.078,-0.311,0.214,93.000
'0:32.680',-0.086,-0.310,0.215,93.000
'0:32.690',-0.094,-0.308,0.217,93.000
'0:32.700',-0.102,-0.307,0.218,93.000
'0:32.710',-0.094,-0.310,0.219,93.000
'0:32.720',-0.086,-0.313,0.220,93.000
'0:32.730',-0.078,-0.317,0.221,93.000
'0:32.740',-0.071,-0.320,0.222,93.000
'0:32.750',-0.063,-0.323,0.224,93.000
'0:32.760',-0.063,-0.324,0.225,93.000
'0:32.770',-0.063,-0.325,0.226,93.000
'0:32.780',-0.064,-0.326,0.227,93.000
'0:32.790',-0.064,-0.327,0.228,93.000
'0:32.800',-0.064,-0.327,0.229,93.000
'0:32.810',-0.067,-0.328,0.230,93.000
'0:32.820',-0.070,-0.329,0.231,93.000
'0:32.830',-0.073,-0.330,0.232,93.000
'0:32.840',-0.075,-0.331,0.233,93.000
'0:32.850',-0.078,-0.332,0.234,93.000
'0:32.860',-0.077,-0.334,0.235,93.000
'0:32.870',-0.076,-0.336,0.236,93.000
'0:32.880',-0.074,-0.338,0.237,93.000
'0:32.890',-0.073,-0.340,0.238,93.000
'0:32.900',-0.072,-0.342,0.239,93.000
'0:32.910',-0.072,-0.342,0.240,93.000
'0:32.920',-0.073,-0.343,0.241,93.000
'0:32.930',-0.074,-0.343,0.242,93.000
'0:32.940',-0.075,-0.343,0.243,93.000
'0:32.950',-0.076,-0.343,0.243,94.000
'0:32.960',-0.070,-0.343,0.244,94.000
'0:32.970',-0.064,-0.344,0.245,94.000
'0:32.980',-0.059,-0.344,0.246,94.000
'0:32.990',-0.053,-0.345,0.247,94.000
'0:33.000',-0.047,-0.345,0.248,94.000
'0:33.010',-0.050,-0.347,0.249,94.000
'0:33.020',-0.052,-0.349,0.250,94.000
'0:33.030',-0.055,-0.351,0.251,94.000
'0:33.040',-0.058,-0.353,0.251,94.000
'0:33.050',-0.061,-0.355,0.252,94.000
'0:33.060',-0.061,-0.359,0.253,94.000
'0:33.070',-0.062,-0.362,0.254,94.000
'0:33.080',-0.063,-0.366,0.254,94.000
'0:33.090',-0.064,-0.369,0.255,94.000
'0:33.100',-0.065,-0.373,0.256,94.000
'0:33.110',-0.062,-0.375,0.256,94.000
'0:33.120',-0.058,-0.377,0.257,94.000
'0:33.130',-0.055,-0.379,0.258,94.000
'0:33.140',-0.051,-0.381,0.258,94.000
'0:33.150',-0.048,-0.383,0.259,94.000
'0:33.160',-0.046,-0.382,0.260,94.000
'0:33.170',-0.044,-0.381,0.260,94.000
'0:33.180',-0.043,-0.380,0.261,94.000
'0:33.190',-0.041,-0.379,0.262,94.000
'0:33.200',-0.039,-0.378,0.263,94.000
'0:33.210',-0.039,-0.379,0.263,94.000
'0:33.220',-0.038,-0.379,0.264,94.000
'0:33.230',-0.038,-0.380,0.264,94.000
'0:33.240',-0.038,-0.380,0.265,94.000
'0:33.250',-0.038,-0.381,0.265,94.000
'0:33.260',-0.044,-0.381,0.266,94.000
'0:33.270',-0.049,-0.381,0.266,94.000
'0:33.280',-0.055,-0.381,0.267,94.000
'0:33.290',-0.061,-0.382,0.267,94.000
'0:33.300',-0.067,-0.382,0.268,94.000
'0:33.310',-0.064,-0.381,0.269,94.000
'0:33.320',-0.061,-0.380,0.269,94.000
'0:33.330',-0.058,-0.380,0.270,94.000
'0:33.340',-0.055,-0.379,0.270,94.000
'0:33.350',-0.052,-0.378,0.271,94.000
'0:33.360',-0.056,-0.379,0.271,94.000
'0:33.370',-0.060,-0.379,0.272,94.000
'0:33.380',-0.064,-0.380,0.272,94.000
'0:33.390',-0.068,-0.380,0.273,94.000
'0:33.400',-0.073,-0.381,0.273,94.000
'0:33.410',-0.081,-0.381,0.273,94.000
'0:33.420',-0.090,-0.381,0.274,94.000
'0:33.430',-0.098,-0.381,0.274,94.000
'0:33.440',-0.107,-0.382,0.275,94.000
'0:33.450',-0.115,-0.382,0.275,94.000
'0:33.460',-0.113,-0.383,0.276,94.000
'0:33.470',-0.110,-0.383,0.276,94.000
'0:33.480',-0.108,-0.383,0.277,94.000
'0:33.490',-0.105,-0.384,0.277,94.000
'0:33.500',-0.103,-0.384,0.278,94.000
'0:33.510',-0.098,-0.384,0.278,94.000
'0:33.520',-0.094,-0.383,0.279,94.000
'0:33.530',-0.089,-0.382,0.279,94.000
'0:33.540',-0.084,-0.381,0.280,94.000
'0:33.550',-0.080,-0.380,0.280,94.000
'0:33.560',-0.075,-0.379,0.281,94.000
'0:33.570',-0.070,-0.378,0.281,94.000
'0:33.580',-0.065,-0.377,0.282,94.000
'0:33.590',-0.060,-0.376,0.282,94.000
'0:33.600',-0.055,-0.375,0.282,94.000
'0:33.610',-0.060,-0.374,0.283,94.000
'0:33.620',-0.065,-0.373,0.283,94.000
'0:33.630',-0.070,-0.372,0.283,94.000
'0:33.640',-0.075,-0.370,0.283,94.000
'0:33.650',-0.080,-0.369,0.283,94.000
'0:33.660',-0.080,-0.369,0.283,94.000
'0:33.670',-0.080,-0.368,0.283,94.000
'0:33.680',-0.081,-0.368,0.283,94.000
'0:33.690',-0.081,-0.368,0.283,94.000
'0:33.700',-0.081,-0.367,0.283,94.000
'0:33.710',-0.082,-0.367,0.282,94.000
'0:33.720',-0.082,-0.366,0.280,94.000
'0:33.730',-0.082,-0.366,0.279,94.000
'0:33.740',-0.082,-0.365,0.278,94.000
'0:33.750',-0.083,-0.365,0.277,94.000
'0:33.760',-0.086,-0.363,0.274,94.000
'0:33.770',-0.089,-0.362,0.272,94.000
'0:33.780',-0.092,-0.360,0.270,94.000
'0:33.790',-0.095,-0.358,0.267,94.000
'0:33.800',-0.098,-0.357,0.265,94.000
'0:33.810',-0.092,-0.356,0.262,94.000
'0:33.820',-0.087,-0.355,0.260,94.000
'0:33.830',-0.081,-0.354,0.257,94.000
'0:33.840',-0.076,-0.353,0.254,94.000
'0:33.850',-0.070,-0.352,0.252,94.000
'0:33.860',-0.072,-0.349,0.249,94.000
'0:33.870',-0.074,-0.346,0.246,94.000
'0:33.880',-0.076,-0.343,0.243,94.000
'0:33.890',-0.077,-0.340,0.240,94.000
'0:33.900',-0.079,-0.337,0.238,94.000
'0:33.910',-0.083,-0.336,0.235,94.000
'0:33.920',-0.086,-0.334,0.232,94.000
'0:33.930',-0.089,-0.333,0.229,94.000
'0:33.940',-0.092,-0.332,0.226,94.000
'0:33.950',-0.096,-0.330,0.224,94.000
'0:33.960',-0.088,-0.330,0.221,94.000
'0:33.970',-0.082,-0.331,0.218,94.000
'0:33.980',-0.074,-0.331,0.215,94.000
'0:33.990',-0.068,-0.331,0.212,94.000
'0:34.000',-0.060,-0.331,0.210,94.000
'0:34.010',-0.055,-0.329,0.207,94.000
'0:34.020',-0.050,-0.327,0.203,94.000
'0:34.030',-0.045,-0.325,0.201,94.000
'0:34.040',-0.040,-0.323,0.197,94.000
'0:34.050',-0.035,-0.321,0.194,94.000
'0:34.060',-0.045,-0.314,0.191,94.000
'0:34.070',-0.055,-0.308,0.188,94.000
'0:34.080',-0.065,-0.301,0.185,94.000
'0:34.090',-0.074,-0.295,0.182,94.000
'0:34.100',-0.084,-0.289,0.178,94.000
'0:34.110',-0.083,-0.285,0.175,94.000
'0:34.120',-0.083,-0.281,0.172,94.000
'0:34.130',-0.083,-0.278,0.169,94.000
'0:34.140',-0.082,-0.274,0.165,94.000
'0:34.150',-0.082,-0.270,0.162,94.000
'0:34.160',-0.069,-0.271,0.159,94.000
'0:34.170',-0.057,-0.272,0.155,94.000
'0:34.180',-0.044,-0.272,0.152,94.000
'0:34.190',-0.031,-0.273,0.148,94.000
'0:34.200',-0.019,-0.273,0.145,94.000
'0:34.210',-0.027,-0.264,0.141,94.000
'0:34.220',-0.036,-0.254,0.138,94.000
'0:34.230',-0.044,-0.244,0.135,94.000
'0:34.240',-0.053,-0.235,0.131,94.000
'0:34.250',-0.061,-0.225,0.128,94.000
'0:34.260',-0.067,-0.218,0.124,94.000
'0:34.270',-0.073,-0.211,0.120,94.000
'0:34.280',-0.080,-0.204,0.117,94.000
'0:34.290',-0.086,-0.196,0.113,94.000
'0:34.300',-0.092,-0.189,0.110,94.000
'0:34.310',-0.088,-0.186,0.106,94.000
'0:34.320',-0.084,-0.183,0.102,94.000
'0:34.330',-0.080,-0.180,0.099,94.000
'0:34.340',-0.076,-0.177,0.095,94.000
'0:34.350',-0.072,-0.174,0.092,94.000
'0:34.360',-0.073,-0.166,0.088,94.000
