'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:29.590',-0.126,-0.323,0.308,94.000
'0:29.600',-0.125,-0.323,0.309,94.000
'0:29.610',-0.126,-0.323,0.310,94.000
'0:29.620',-0.127,-0.323,0.310,94.000
'0:29.630',-0.128,-0.323,0.311,94.000
'0:29.640',-0.129,-0.323,0.312,94.000
'0:29.650',-0.129,-0.323,0.312,94.000
'0:29.660',-0.129,-0.323,0.313,94.000
'0:29.670',-0.129,-0.323,0.314,94.000
'0:29.680',-0.129,-0.323,0.314,94.000
'0:29.690',-0.128,-0.324,0.315,94.000
'0:29.700',-0.128,-0.324,0.316,94.000
'0:29.710',-0.128,-0.322,0.316,94.000
'0:29.720',-0.127,-0.320,0.316,94.000
'0:29.730',-0.127,-0.318,0.317,94.000
'0:29.740',-0.127,-0.316,0.317,94.000
'0:29.750',-0.127,-0.315,0.318,94.000
'0:29.760',-0.127,-0.313,0.318,94.000
'0:29.770',-0.128,-0.311,0.318,94.000
'0:29.780',-0.128,-0.309,0.318,94.000
'0:29.790',-0.129,-0.307,0.318,94.000
'0:29.800',-0.129,-0.305,0.318,94.000
'0:29.810',-0.130,-0.303,0.317,94.000
'0:29.820',-0.131,-0.300,0.316,94.000
'0:29.830',-0.131,-0.298,0.316,94.000
'0:29.840',-0.132,-0.296,0.315,94.000
'0:29.850',-0.133,-0.293,0.315,94.000
'0:29.860',-0.133,-0.291,0.313,94.000
'0:29.870',-0.134,-0.289,0.311,94.000
'0:29.880',-0.134,-0.286,0.309,94.000
'0:29.890',-0.135,-0.284,0.307,94.000
'0:29.900',-0.135,-0.282,0.305,94.000
'0:29.910',-0.134,-0.281,0.301,94.000
'0:29.920',-0.133,-0.280,0.298,94.000
'0:29.930',-0.131,-0.280,0.294,94.000
'0:29.940',-0.130,-0.279,0.291,94.000
'0:29.950',-0.129,-0.278,0.287,94.000
'0:29.960',-0.129,-0.278,0.283,93.000
'0:29.970',-0.128,-0.279,0.278,93.000
'0:29.980',-0.128,-0.279,0.273,93.000
'0:29.990',-0.127,-0.280,0.269,93.000
'0:30.000',-0.127,-0.280,0.264,93.000
'0:30.010',-0.126,-0.278,0.259,93.000
'0:30.020',-0.126,-0.275,0.254,93.000
'0:30.030',-0.126,-0.273,0.249,93.000
'0:30.040',-0.125,-0.270,0.243,93.000
'0:30.050',-0.125,-0.268,0.238,93.000
'0:30.060',-0.123,-0.263,0.233,93.000
'0:30.070',-0.122,-0.259,0.227,93.000
'0:30.080',-0.121,-0.254,0.222,93.000
'0:30.090',-0.120,-0.249,0.216,93.000
'0:30.100',-0.118,-0.244,0.211,93.000
'0:30.110',-0.118,-0.242,0.205,93.000
'0:30.120',-0.117,-0.239,0.200,93.000
'0:30.130',-0.117,-0.237,0.194,93.000
'0:30.140',-0.116,-0.235,0.189,93.000
'0:30.150',-0.115,-0.232,0.184,93.000
'0:30.160',-0.114,-0.226,0.178,93.000
'0:30.170',-0.113,-0.221,0.173,93.000
'0:30.180',-0.112,-0.215,0.168,93.000
'0:30.190',-0.111,-0.209,0.163,93.000
'0:30.200',-0.110,-0.204,0.158,93.000
'0:30.210',-0.109,-0.196,0.153,93.000
'0:30.220',-0.108,-0.188,0.148,93.000
'0:30.230',-0.106,-0.181,0.143,93.000
'0:30.240',-0.105,-0.173,0.138,93.000
'0:30.250',-0.104,-0.165,0.133,93.000
'0:30.260',-0.103,-0.161,0.128,93.000
'0:30.270',-0.102,-0.156,0.123,93.000
'0:30.280',-0.101,-0.152,0.118,93.000
'0:30.290',-0.100,-0.148,0.114,93.000
'0:30.300',-0.099,-0.143,0.109,93.000
'0:30.310',-0.098,-0.138,0.104,93.000
'0:30.320',-0.097,-0.133,0.099,93.000
'0:30.330',-0.097,-0.128,0.095,93.000
'0:30.340',-0.096,-0.124,0.090,93.000
'0:30.350',-0.095,-0.119,0.085,93.000
'0:30.360',-0.094,-0.116,0.081,93.000
'0:30.370',-0.093,-0.113,0.076,93.000
'0:30.380',-0.092,-0.110,0.071,93.000
'0:30.390',-0.091,-0.107,0.067,93.000
'0:30.400',-0.090,-0.104,0.062,93.000
'0:30.410',-0.090,-0.103,0.058,93.000
'0:30.420',-0.089,-0.101,0.053,93.000
'0:30.430',-0.089,-0.100,0.048,93.000
'0:30.440',-0.088,-0.099,0.043,93.000
'0:30.450',-0.088,-0.097,0.039,93.000
'0:30.460',-0.087,-0.095,0.034,93.000
'0:30.470',-0.086,-0.093,0.029,93.000
'0:30.480',-0.085,-0.091,0.025,93.000
'0:30.490',-0.085,-0.088,0.020,93.000
'0:30.500',-0.084,-0.086,0.016,93.000
'0:30.510',-0.083,-0.085,0.011,93.000
'0:30.520',-0.082,-0.084,0.006,93.000
'0:30.530',-0.081,-0.083,0.002,93.000
'0:30.540',-0.080,-0.081,-0.003,93.000
'0:30.550',-0.079,-0.080,-0.007,93.000
'0:30.560',-0.079,-0.079,-0.012,93.000
'0:30.570',-0.079,-0.078,-0.017,93.000
'0:30.580',-0.080,-0.077,-0.021,93.000
'0:30.590',-0.080,-0.077,-0.026,93.000
'0:30.600',-0.080,-0.076,-0.031,93.000
'0:30.610',-0.080,-0.075,-0.035,93.000
'0:30.620',-0.081,-0.074,-0.040,93.000
'0:30.630',-0.081,-0.073,-0.044,93.000
'0:30.640',-0.081,-0.072,-0.049,93.000
'0:30.650',-0.081,-0.071,-0.053,93.000
'0:30.660',-0.080,-0.069,-0.057,93.000
'0:30.670',-0.080,-0.068,-0.062,93.000
'0:30.680',-0.079,-0.066,-0.066,93.000
'0:30.690',-0.078,-0.065,-0.071,93.000
'0:30.700',-0.078,-0.063,-0.075,93.000
'0:30.710',-0.077,-0.062,-0.080,93.000
'0:30.720',-0.076,-0.061,-0.084,93.000
'0:30.730',-0.075,-0.059,-0.089,93.000
'0:30.740',-0.074,-0.058,-0.093,93.000
'0:30.750',-0.073,-0.057,-0.098,93.000
'0:30.760',-0.072,-0.056,-0.103,93.000
'0:30.770',-0.071,-0.055,-0.107,93.000
'0:30.780',-0.071,-0.054,-0.112,93.000
'0:30.790',-0.070,-0.054,-0.116,93.000
'0:30.800',-0.069,-0.053,-0.121,93.000
'0:30.810',-0.069,-0.052,-0.125,93.000
'0:30.820',-0.069,-0.050,-0.129,93.000
'0:30.830',-0.069,-0.049,-0.134,93.000
'0:30.840',-0.069,-0.048,-0.138,93.000
'0:30.850',-0.069,-0.046,-0.142,93.000
'0:30.860',-0.068,-0.044,-0.147,93.000
'0:30.870',-0.067,-0.041,-0.151,93.000
'0:30.880',-0.066,-0.039,-0.156,93.000
'0:30.890',-0.065,-0.037,-0.160,93.000
'0:30.900',-0.064,-0.034,-0.164,93.000
'0:30.910',-0.063,-0.032,-0.169,93.000
'0:30.920',-0.062,-0.030,-0.173,93.000
'0:30.930',-0.061,-0.028,-0.177,93.000
'0:30.940',-0.061,-0.026,-0.181,93.000
'0:30.950',-0.060,-0.024,-0.186,93.000
'0:30.960',-0.060,-0.023,-0.190,93.000
'0:30.970',-0.060,-0.022,-0.194,93.000
'0:30.980',-0.060,-0.020,-0.198,93.000
'0:30.990',-0.060,-0.019,-0.202,93.000
'0:31.000',-0.060,-0.018,-0.206,93.000
'0:31.010',-0.060,-0.016,-0.210,93.000
'0:31.020',-0.060,-0.014,-0.214,93.000
'0:31.030',-0.060,-0.013,-0.218,93.000
'0:31.040',-0.059,-0.011,-0.222,93.000
'0:31.050',-0.059,-0.009,-0.226,93.000
'0:31.060',-0.059,-0.007,-0.229,93.000
'0:31.070',-0.059,-0.006,-0.233,93.000
'0:31.080',-0.059,-0.004,-0.237,93.000
'0:31.090',-0.059,-0.002,-0.241,93.000
'0:31.100',-0.059,-0.001,-0.244,93.000
'0:31.110',-0.058,0.001,-0.248,93.000
'0:31.120',-0.057,0.002,-0.252,93.000
'0:31.130',-0.056,0.004,-0.255,93.000
'0:31.140',-0.056,0.005,-0.259,93.000
'0:31.150',-0.055,0.007,-0.263,93.000
'0:31.160',-0.054,0.008,-0.266,93.000
'0:31.170',-0.053,0.010,-0.269,93.000
'0:31.180',-0.052,0.011,-0.273,93.000
'0:31.190',-0.051,0.012,-0.276,93.000
'0:31.200',-0.050,0.014,-0.279,93.000
'0:31.210',-0.049,0.016,-0.282,93.000
'0:31.220',-0.049,0.017,-0.285,93.000
'0:31.230',-0.048,0.019,-0.288,93.000
'0:31.240',-0.048,0.021,-0.291,93.000
'0:31.250',-0.048,0.023,-0.294,93.000
'0:31.260',-0.047,0.024,-0.297,93.000
'0:31.270',-0.047,0.025,-0.300,93.000
'0:31.280',-0.047,0.026,-0.303,93.000
'0:31.290',-0.047,0.027,-0.305,93.000
'0:31.300',-0.047,0.028,-0.308,93.000
'0:31.310',-0.047,0.028,-0.311,93.000
'0:31.320',-0.048,0.027,-0.313,93.000
'0:31.330',-0.048,0.026,-0.315,93.000
'0:31.340',-0.049,0.026,-0.317,93.000
'0:31.350',-0.049,0.025,-0.320,93.000
'0:31.360',-0.050,0.025,-0.321,93.000
'0:31.370',-0.051,0.024,-0.323,93.000
'0:31.380',-0.053,0.023,-0.324,93.000
'0:31.390',-0.054,0.023,-0.326,93.000
'0:31.400',-0.055,0.022,-0.327,93.000
'0:31.410',-0.055,0.021,-0.328,93.000
'0:31.420',-0.056,0.020,-0.328,93.000
'0:31.430',-0.056,0.019,-0.328,93.000
'0:31.440',-0.057,0.019,-0.329,93.000
'0:31.450',-0.057,0.018,-0.329,93.000
'0:31.460',-0.057,0.016,-0.328,93.000
'0:31.470',-0.057,0.014,-0.326,93.000
'0:31.480',-0.057,0.012,-0.325,93.000
'0:31.490',-0.057,0.010,-0.324,93.000
'0:31.500',-0.057,0.008,-0.323,93.000
'0:31.510',-0.056,0.006,-0.320,93.000
'0:31.520',-0.056,0.004,-0.317,93.000
'0:31.530',-0.056,0.001,-0.315,93.000
'0:31.540',-0.055,-0.001,-0.312,93.000
'0:31.550',-0.055,-0.003,-0.310,93.000
'0:31.560',-0.054,-0.005,-0.305,93.000
'0:31.570',-0.053,-0.006,-0.301,93.000
'0:31.580',-0.052,-0.008,-0.297,93.000
'0:31.590',-0.051,-0.010,-0.293,93.000
'0:31.600',-0.050,-0.011,-0.289,93.000
'0:31.610',-0.050,-0.013,-0.284,93.000
'0:31.620',-0.050,-0.014,-0.278,93.000
'0:31.630',-0.051,-0.015,-0.273,93.000
'0:31.640',-0.051,-0.017,-0.267,93.000
'0:31.650',-0.051,-0.018,-0.262,93.000
'0:31.660',-0.052,-0.020,-0.255,93.000
'0:31.670',-0.053,-0.022,-0.249,93.000
'0:31.680',-0.054,-0.024,-0.242,93.000
'0:31.690',-0.055,-0.026,-0.236,93.000
'0:31.700',-0.056,-0.028,-0.230,93.000
'0:31.710',-0.057,-0.030,-0.223,93.000
'0:31.720',-0.058,-0.032,-0.216,93.000
'0:31.730',-0.059,-0.034,-0.208,93.000
'0:31.740',-0.060,-0.036,-0.201,93.000
'0:31.750',-0.061,-0.038,-0.194,93.000
'0:31.760',-0.063,-0.040,-0.187,93.000
'0:31.770',-0.065,-0.041,-0.179,93.000
'0:31.780',-0.066,-0.043,-0.171,93.000
'0:31.790',-0.068,-0.045,-0.163,93.000
'0:31.800',-0.069,-0.047,-0.156,93.000
'0:31.810',-0.071,-0.049,-0.148,93.000
'0:31.820',-0.072,-0.050,-0.140,93.000
'0:31.830',-0.074,-0.052,-0.132,93.000
'0:31.840',-0.075,-0.054,-0.124,93.000
'0:31.850',-0.077,-0.056,-0.116,93.000
'0:31.860',-0.078,-0.058,-0.108,93.000
'0:31.870',-0.078,-0.060,-0.101,93.000
'0:31.880',-0.079,-0.062,-0.093,93.000
'0:31.890',-0.080,-0.064,-0.085,93.000
'0:31.900',-0.081,-0.066,-0.077,93.000
'0:31.910',-0.082,-0.068,-0.070,93.000
'0:31.920',-0.083,-0.070,-0.062,93.000
'0:31.930',-0.084,-0.072,-0.055,93.000
'0:31.940',-0.085,-0.075,-0.047,93.000
'0:31.950',-0.086,-0.077,-0.040,93.000
'0:31.960',-0.087,-0.079,-0.033,93.000
'0:31.970',-0.088,-0.081,-0.025,93.000
'0:31.980',-0.088,-0.083,-0.018,93.000
'0:31.990',-0.089,-0.085,-0.011,93.000
'0:32.000',-0.090,-0.087,-0.004,93.000
'0:32.010',-0.092,-0.088,0.003,93.000
'0:32.020',-0.093,-0.090,0.010,93.000
'0:32.030',-0.094,-0.092,0.017,93.000
'0:32.040',-0.095,-0.093,0.024,93.000
'0:32.050',-0.097,-0.095,0.031,93.000
'0:32.060',-0.098,-0.097,0.037,93.000
'0:32.070',-0.099,-0.099,0.043,93.000
'0:32.080',-0.100,-0.101,0.050,93.000
'0:32.090',-0.102,-0.103,0.056,93.000
'0:32.100',-0.103,-0.105,0.062,93.000
'0:32.110',-0.104,-0.106,0.068,93.000
'0:32.120',-0.104,-0.107,0.074,93.000
'0:32.130',-0.105,-0.109,0.080,93.000
'0:32.140',-0.106,-0.110,0.085,93.000
'0:32.150',-0.106,-0.112,0.091,93.000
'0:32.160',-0.108,-0.114,0.097,93.000
'0:32.170',-0.110,-0.116,0.102,93.000
'0:32.180',-0.112,-0.118,0.107,93.000
'0:32.190',-0.114,-0.120,0.113,93.000
'0:32.200',-0.115,-0.122,0.118,93.000
'0:32.210',-0.117,-0.123,0.123,93.000
'0:32.220',-0.119,-0.125,0.128,93.000
'0:32.230',-0.120,-0.127,0.133,93.000
'0:32.240',-0.122,-0.128,0.138,93.000
'0:32.250',-0.124,-0.130,0.142,93.000
'0:32.260',-0.124,-0.132,0.146,93.000
'0:32.270',-0.124,-0.133,0.151,93.000
'0:32.280',-0.124,-0.135,0.155,93.000
'0:32.290',-0.124,-0.136,0.159,93.000
'0:32.300',-0.125,-0.138,0.163,93.000
'0:32.310',-0.125,-0.146,0.167,93.000
'0:32.320',-0.125,-0.155,0.170,93.000
'0:32.330',-0.126,-0.163,0.174,93.000
'0:32.340',-0.126,-0.172,0.177,93.000
'0:32.350',-0.127,-0.180,0.181,93.000
'0:32.360',-0.127,-0.185,0.184,93.000
'0:32.370',-0.127,-0.189,0.187,93.000
'0:32.380',-0.128,-0.193,0.190,93.000
'0:32.390',-0.128,-0.197,0.194,93.000
'0:32.400',-0.128,-0.201,0.197,93.000
'0:32.410',-0.129,-0.201,0.199,93.000
'0:32.420',-0.129,-0.202,0.202,93.000
'0:32.430',-0.129,-0.202,0.205,93.000
'0:32.440',-0.130,-0.202,0.207,93.000
'0:32.450',-0.130,-0.202,0.210,93.000
'0:32.460',-0.130,-0.208,0.212,93.000
'0:32.470',-0.129,-0.213,0.215,93.000
'0:32.480',-0.129,-0.219,0.217,93.000
'0:32.490',-0.129,-0.224,0.220,93.000
'0:32.500',-0.128,-0.230,0.222,93.000
'0:32.510',-0.128,-0.233,0.225,93.000
'0:32.520',-0.127,-0.235,0.227,93.000
'0:32.530',-0.127,-0.238,0.229,93.000
'0:32.540',-0.126,-0.241,0.232,93.000
'0:32.550',-0.125,-0.244,0.234,93.000
'0:32.560',-0.125,-0.247,0.236,93.000
'0:32.570',-0.125,-0.251,0.239,93.000
'0:32.580',-0.125,-0.254,0.241,93.000
'0:32.590',-0.125,-0.257,0.243,93.000
'0:32.600',-0.125,-0.261,0.246,93.000
'0:32.610',-0.125,-0.264,0.248,93.000
'0:32.620',-0.125,-0.268,0.250,93.000
'0:32.630',-0.124,-0.271,0.252,93.000
'0:32.640',-0.124,-0.275,0.254,93.000
'0:32.650',-0.124,-0.278,0.256,93.000
'0:32.660',-0.124,-0.280,0.257,93.000
'0:32.670',-0.124,-0.281,0.259,93.000
'0:32.680',-0.124,-0.283,0.261,93.000
'0:32.690',-0.124,-0.284,0.263,93.000
'0:32.700',-0.124,-0.286,0.265,93.000
'0:32.710',-0.124,-0.288,0.266,93.000
'0:32.720',-0.123,-0.291,0.268,93.000
'0:32.730',-0.123,-0.293,0.270,93.000
'0:32.740',-0.123,-0.295,0.271,93.000
'0:32.750',-0.123,-0.298,0.273,93.000
'0:32.760',-0.123,-0.299,0.274,93.000
'0:32.770',-0.124,-0.300,0.276,93.000
'0:32.780',-0.124,-0.302,0.277,93.000
'0:32.790',-0.124,-0.303,0.278,93.000
'0:32.800',-0.125,-0.305,0.280,93.000
'0:32.810',-0.126,-0.306,0.281,93.000
'0:32.820',-0.127,-0.307,0.282,93.000
'0:32.830',-0.127,-0.308,0.283,93.000
'0:32.840',-0.128,-0.309,0.285,93.000
'0:32.850',-0.129,-0.310,0.286,93.000
'0:32.860',-0.130,-0.311,0.287,93.000
'0:32.870',-0.130,-0.312,0.288,93.000
'0:32.880',-0.130,-0.313,0.290,93.000
'0:32.890',-0.131,-0.315,0.291,93.000
'0:32.900',-0.131,-0.316,0.292,93.000
'0:32.910',-0.133,-0.316,0.293,93.000
'0:32.920',-0.134,-0.317,0.295,93.000
'0:32.930',-0.135,-0.317,0.296,93.000
'0:32.940',-0.136,-0.318,0.297,93.000
'0:32.950',-0.137,-0.319,0.298,93.000
'0:32.960',-0.137,-0.318,0.299,93.000
'0:32.970',-0.138,-0.317,0.300,93.000
'0:32.980',-0.138,-0.317,0.301,93.000
'0:32.990',-0.139,-0.316,0.302,93.000
'0:33.000',-0.139,-0.315,0.303,93.000
'0:33.010',-0.139,-0.316,0.303,93.000
'0:33.020',-0.138,-0.317,0.304,93.000
'0:33.030',-0.138,-0.318,0.304,93.000
'0:33.040',-0.138,-0.319,0.305,93.000
'0:33.050',-0.137,-0.319,0.305,93.000
'0:33.060',-0.137,-0.322,0.305,93.000
'0:33.070',-0.137,-0.325,0.305,93.000
'0:33.080',-0.137,-0.327,0.305,93.000
'0:33.090',-0.137,-0.330,0.305,93.000
'0:33.100',-0.137,-0.333,0.305,93.000
'0:33.110',-0.137,-0.334,0.303,93.000
'0:33.120',-0.136,-0.336,0.302,93.000
'0:33.130',-0.136,-0.337,0.300,93.000
'0:33.140',-0.135,-0.338,0.299,93.000
'0:33.150',-0.135,-0.340,0.297,93.000
'0:33.160',-0.134,-0.338,0.295,93.000
'0:33.170',-0.134,-0.337,0.293,93.000
'0:33.180',-0.134,-0.336,0.291,93.000
'0:33.190',-0.133,-0.335,0.289,93.000
'0:33.200',-0.133,-0.334,0.287,93.000
'0:33.210',-0.134,-0.333,0.285,93.000
'0:33.220',-0.134,-0.332,0.282,93.000
'0:33.230',-0.135,-0.331,0.280,93.000
'0:33.240',-0.136,-0.330,0.277,93.000
'0:33.250',-0.136,-0.329,0.275,93.000
'0:33.260',-0.136,-0.329,0.272,93.000
'0:33.270',-0.136,-0.329,0.270,93.000
'0:33.280',-0.135,-0.330,0.268,93.000
'0:33.290',-0.135,-0.330,0.265,93.000
'0:33.300',-0.135,-0.330,0.263,93.000
'0:33.310',-0.134,-0.331,0.262,93.000
'0:33.320',-0.132,-0.331,0.261,93.000
'0:33.330',-0.131,-0.332,0.259,93.000
'0:33.340',-0.130,-0.332,0.258,93.000
'0:33.350',-0.129,-0.333,0.257,93.000
'0:33.360',-0.129,-0.332,0.257,93.000
'0:33.370',-0.130,-0.332,0.256,93.000
'0:33.380',-0.130,-0.332,0.256,93.000
'0:33.390',-0.130,-0.331,0.255,93.000
'0:33.400',-0.130,-0.331,0.254,93.000
'0:33.410',-0.130,-0.331,0.254,93.000
'0:33.420',-0.130,-0.331,0.254,93.000
'0:33.430',-0.130,-0.330,0.254,93.000
'0:33.440',-0.130,-0.330,0.253,93.000
'0:33.450',-0.130,-0.330,0.253,93.000
'0:33.460',-0.129,-0.330,0.252,93.000
'0:33.470',-0.129,-0.330,0.252,93.000
'0:33.480',-0.128,-0.330,0.251,93.000
'0:33.490',-0.127,-0.330,0.250,93.000
'0:33.500',-0.127,-0.330,0.250,93.000
'0:33.510',-0.125,-0.328,0.248,93.000
'0:33.520',-0.124,-0.326,0.246,93.000
'0:33.530',-0.123,-0.324,0.245,93.000
'0:33.540',-0.122,-0.322,0.243,93.000
'0:33.550',-0.121,-0.320,0.242,93.000
'0:33.560',-0.119,-0.318,0.239,93.000
'0:33.570',-0.118,-0.317,0.237,93.000
'0:33.580',-0.117,-0.315,0.234,93.000
'0:33.590',-0.116,-0.314,0.231,93.000
'0:33.600',-0.115,-0.312,0.229,93.000
'0:33.610',-0.114,-0.312,0.226,93.000
'0:33.620',-0.113,-0.312,0.223,93.000
'0:33.630',-0.113,-0.312,0.219,93.000
'0:33.640',-0.112,-0.312,0.216,93.000
'0:33.650',-0.112,-0.312,0.213,93.000
'0:33.660',-0.112,-0.312,0.210,93.000
'0:33.670',-0.111,-0.313,0.207,93.000
'0:33.680',-0.111,-0.313,0.203,93.000
'0:33.690',-0.111,-0.314,0.200,93.000
'0:33.700',-0.111,-0.314,0.197,93.000
'0:33.710',-0.110,-0.311,0.193,93.000
'0:33.720',-0.110,-0.308,0.190,93.000
'0:33.730',-0.110,-0.305,0.186,93.000
'0:33.740',-0.110,-0.302,0.183,93.000
'0:33.750',-0.110,-0.300,0.179,93.000
'0:33.760',-0.110,-0.295,0.176,93.000
'0:33.770',-0.110,-0.290,0.172,93.000
'0:33.780',-0.110,-0.285,0.168,93.000
'0:33.790',-0.110,-0.281,0.165,93.000
'0:33.800',-0.110,-0.276,0.161,93.000
'0:33.810',-0.109,-0.276,0.157,93.000
'0:33.820',-0.107,-0.276,0.153,93.000
'0:33.830',-0.106,-0.276,0.150,93.000
'0:33.840',-0.105,-0.276,0.146,93.000
'0:33.850',-0.104,-0.276,0.142,93.000
'0:33.860',-0.103,-0.275,0.138,93.000
'0:33.870',-0.102,-0.273,0.134,93.000
'0:33.880',-0.101,-0.272,0.130,93.000
'0:33.890',-0.100,-0.271,0.126,93.000
'0:33.900',-0.099,-0.269,0.122,93.000
'0:33.910',-0.099,-0.263,0.118,93.000
'0:33.920',-0.099,-0.258,0.113,93.000
'0:33.930',-0.098,-0.252,0.109,93.000
'0:33.940',-0.098,-0.246,0.105,93.000
'0:33.950',-0.097,-0.240,0.101,93.000
'0:33.960',-0.097,-0.235,0.096,93.000
'0:33.970',-0.096,-0.230,0.092,93.000
'0:33.980',-0.095,-0.224,0.088,93.000
'0:33.990',-0.094,-0.219,0.083,93.000
'0:34.000',-0.093,-0.214,0.079,93.000
'0:34.010',-0.092,-0.209,0.074,93.000
'0:34.020',-0.091,-0.205,0.070,93.000
'0:34.030',-0.091,-0.201,0.066,93.000
'0:34.040',-0.090,-0.196,0.061,93.000
'0:34.050',-0.090,-0.192,0.057,93.000
'0:34.060',-0.089,-0.185,0.053,93.000
'0:34.070',-0.087,-0.178,0.048,93.000
'0:34.080',-0.086,-0.170,0.044,93.000
'0:34.090',-0.085,-0.163,0.040,93.000
'0:34.100',-0.084,-0.156,0.035,93.000
'0:34.110',-0.083,-0.149,0.031,93.000
'0:34.120',-0.083,-0.141,0.027,93.000
'0:34.130',-0.082,-0.134,0.022,93.000
'0:34.140',-0.081,-0.126,0.018,93.000
'0:34.150',-0.081,-0.119,0.014,93.000
'0:34.160',-0.080,-0.115,0.009,93.000
'0:34.170',-0.079,-0.112,0.005,93.000
'0:34.180',-0.078,-0.108,0.001,93.000
'0:34.190',-0.078,-0.105,-0.004,93.000
'0:34.200',-0.077,-0.101,-0.008,93.000
'0:34.210',-0.076,-0.098,-0.012,93.000
'0:34.220',-0.074,-0.095,-0.017,93.000
'0:34.230',-0.073,-0.092,-0.021,93.000
'0:34.240',-0.072,-0.089,-0.026,93.000
'0:34.250',-0.071,-0.085,-0.030,93.000
'0:34.260',-0.071,-0.083,-0.034,93.000
'0:34.270',-0.071,-0.081,-0.039,93.000
'0:34.280',-0.071,-0.079,-0.043,93.000
'0:34.290',-0.070,-0.077,-0.047,93.000
'0:34.300',-0.070,-0.075,-0.052,93.000
'0:34.310',-0.070,-0.074,-0.056,93.000
'0:34.320',-0.069,-0.073,-0.061,93.000
'0:34.330',-0.069,-0.072,-0.065,93.000
'0:34.340',-0.068,-0.070,-0.069,93.000
'0:34.350',-0.068,-0.069,-0.074,93.000
'0:34.360',-0.067,-0.067,-0.078,93.000
'0:34.370',-0.066,-0.066,-0.082,93.000
'0:34.380',-0.066,-0.064,-0.087,93.000
'0:34.390',-0.065,-0.062,-0.091,93.000
'0:34.400',-0.064,-0.060,-0.096,93.000
'0:34.410',-0.065,-0.059,-0.100,93.000
'0:34.420',-0.065,-0.058,-0.104,93.000
'0:34.430',-0.065,-0.057,-0.108,93.000
'0:34.440',-0.065,-0.056,-0.112,93.000
'0:34.450',-0.065,-0.055,-0.116,93.000
'0:34.460',-0.065,-0.054,-0.120,93.000
'0:34.470',-0.065,-0.052,-0.125,93.000
'0:34.480',-0.066,-0.051,-0.129,93.000
'0:34.490',-0.066,-0.050,-0.133,93.000
'0:34.500',-0.066,-0.048,-0.137,93.000
'0:34.510',-0.065,-0.047,-0.141,93.000
'0:34.520',-0.065,-0.045,-0.145,93.000
'0:34.530',-0.065,-0.044,-0.150,93.000
'0:34.540',-0.064,-0.042,-0.154,93.000
'0:34.550',-0.064,-0.041,-0.158,93.000
'0:34.560',-0.063,-0.039,-0.162,93.000
'0:34.570',-0.062,-0.037,-0.166,93.000
'0:34.580',-0.062,-0.036,-0.170,93.000
'0:34.590',-0.061,-0.034,-0.174,93.000
'0:34.600',-0.060,-0.032,-0.178,93.000
'0:34.610',-0.059,-0.031,-0.183,93.000
'0:34.620',-0.059,-0.030,-0.187,93.000
'0:34.630',-0.058,-0.029,-0.191,93.000
'0:34.640',-0.058,-0.028,-0.195,93.000
'0:34.650',-0.057,-0.027,-0.199,93.000
'0:34.660',-0.057,-0.026,-0.203,93.000
'0:34.670',-0.056,-0.025,-0.207,93.000
'0:34.680',-0.055,-0.023,-0.211,93.000
'0:34.690',-0.055,-0.022,-0.215,93.000
'0:34.700',-0.054,-0.021,-0.219,93.000
'0:34.710',-0.053,-0.018,-0.223,93.000
'0:34.720',-0.052,-0.016,-0.227,93.000
'0:34.730',-0.051,-0.014,-0.230,93.000
'0:34.740',-0.050,-0.012,-0.234,93.000
'0:34.750',-0.049,-0.010,-0.238,93.000
'0:34.760',-0.050,-0.009,-0.241,93.000
'0:34.770',-0.050,-0.007,-0.245,93.000
'0:34.780',-0.050,-0.006,-0.249,93.000
'0:34.790',-0.050,-0.005,-0.253,93.000
'0:34.800',-0.051,-0.004,-0.256,93.000
'0:34.810',-0.050,-0.001,-0.260,93.000
'0:34.820',-0.049,0.001,-0.264,93.000
'0:34.830',-0.048,0.003,-0.267,93.000
'0:34.840',-0.047,0.005,-0.271,93.000
'0:34.850',-0.046,0.008,-0.274,93.000
'0:34.860',-0.045,0.009,-0.278,93.000
'0:34.870',-0.044,0.011,-0.281,93.000
'0:34.880',-0.043,0.013,-0.284,93.000
'0:34.890',-0.042,0.015,-0.287,93.000
'0:34.900',-0.041,0.017,-0.291,93.000
'0:34.910',-0.041,0.019,-0.294,93.000
'0:34.920',-0.042,0.021,-0.297,93.000
'0:34.930',-0.042,0.023,-0.300,93.000
'0:34.940',-0.043,0.025,-0.303,93.000
'0:34.950',-0.043,0.027,-0.306,93.000
'0:34.960',-0.043,0.028,-0.309,93.000
'0:34.970',-0.044,0.030,-0.312,93.000
'0:34.980',-0.044,0.031,-0.315,93.000
'0:34.990',-0.044,0.033,-0.317,93.000
'0:35.000',-0.044,0.034,-0.320,93.000
'0:35.010',-0.043,0.034,-0.323,93.000
'0:35.020',-0.043,0.034,-0.325,93.000
'0:35.030',-0.042,0.034,-0.328,93.000
'0:35.040',-0.042,0.034,-0.330,93.000
'0:35.050',-0.041,0.034,-0.333,93.000
'0:35.060',-0.040,0.034,-0.335,93.000
'0:35.070',-0.040,0.035,-0.337,93.000
'0:35.080',-0.039,0.036,-0.339,93.000
'0:35.090',-0.038,0.036,-0.341,93.000
'0:35.100',-0.038,0.037,-0.343,93.000
