'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:30.870',-0.104,-0.927,-0.034,0.000
'0:30.880',-0.103,-0.924,-0.034,0.000
'0:30.890',-0.102,-0.922,-0.034,0.000
'0:30.900',-0.101,-0.919,-0.034,0.000
'0:30.910',-0.103,-0.925,-0.034,0.000
'0:30.920',-0.106,-0.930,-0.034,0.000
'0:30.930',-0.109,-0.936,-0.034,0.000
'0:30.940',-0.111,-0.942,-0.034,0.000
'0:30.950',-0.114,-0.948,-0.035,0.000
'0:30.960',-0.107,-0.933,-0.034,0.000
'0:30.970',-0.099,-0.918,-0.034,0.000
'0:30.980',-0.091,-0.903,-0.034,0.000
'0:30.990',-0.084,-0.888,-0.034,0.000
'0:31.000',-0.076,-0.873,-0.034,0.000
'0:31.010',-0.092,-0.900,-0.034,0.000
'0:31.020',-0.107,-0.928,-0.034,0.000
'0:31.030',-0.123,-0.956,-0.034,0.000
'0:31.040',-0.138,-0.984,-0.034,0.000
'0:31.050',-0.154,-1.011,-0.034,0.000
'0:31.060',-0.039,-0.803,-0.034,0.000
'0:31.070',0.075,-0.594,-0.034,0.000
'0:31.080',0.190,-0.385,-0.034,0.000
'0:31.090',0.304,-0.176,-0.034,0.000
'0:31.100',0.419,0.033,-0.034,0.000
'0:31.110',0.563,0.304,-0.034,0.000
'0:31.120',0.708,0.575,-0.033,0.000
'0:31.130',0.853,0.847,-0.033,0.000
'0:31.140',0.997,1.118,-0.032,0.000
'0:31.150',1.142,1.389,-0.032,0.000
'0:31.160',1.136,1.382,-0.031,0.000
'0:31.170',1.129,1.375,-0.031,0.000
'0:31.180',1.122,1.367,-0.031,0.000
'0:31.190',1.116,1.360,-0.030,0.000
'0:31.200',1.109,1.353,-0.030,0.000
'0:31.210',1.109,1.352,-0.031,0.000
'0:31.220',1.109,1.351,-0.031,0.000
'0:31.230',1.109,1.350,-0.032,0.000
'0:31.240',1.109,1.349,-0.032,0.000
'0:31.250',1.109,1.349,-0.033,0.000
'0:31.260',1.110,1.352,-0.033,0.000
'0:31.270',1.112,1.355,-0.033,0.000
'0:31.280',1.113,1.359,-0.033,0.000
'0:31.290',1.115,1.362,-0.033,0.000
'0:31.300',1.116,1.366,-0.033,0.000
'0:31.310',1.112,1.358,-0.033,0.000
'0:31.320',1.107,1.351,-0.033,0.000
'0:31.330',1.103,1.343,-0.033,0.000
'0:31.340',1.098,1.336,-0.032,0.000
'0:31.350',1.094,1.329,-0.032,0.000
'0:31.360',1.097,1.335,-0.032,0.000
'0:31.370',1.099,1.341,-0.031,0.000
'0:31.380',1.102,1.347,-0.030,0.000
'0:31.390',1.105,1.353,-0.030,0.000
'0:31.400',1.108,1.359,-0.029,0.000
'0:31.410',1.103,1.349,-0.029,0.000
'0:31.420',1.098,1.339,-0.029,0.000
'0:31.430',1.094,1.330,-0.029,0.000
'0:31.440',1.089,1.320,-0.030,0.000
'0:31.450',1.084,1.310,-0.030,0.000
'0:31.460',1.088,1.317,-0.030,0.000
'0:31.470',1.092,1.324,-0.030,0.000
'0:31.480',1.095,1.331,-0.030,0.000
'0:31.490',1.099,1.338,-0.030,0.000
'0:31.500',1.103,1.345,-0.030,0.000
'0:31.510',1.097,1.335,-0.030,0.000
'0:31.520',1.092,1.325,-0.030,0.000
'0:31.530',1.086,1.315,-0.029,0.000
'0:31.540',1.080,1.305,-0.029,0.000
'0:31.550',1.075,1.296,-0.029,0.000
'0:31.560',1.078,1.303,-0.030,0.000
'0:31.570',1.082,1.310,-0.031,0.000
'0:31.580',1.086,1.317,-0.031,0.000
'0:31.590',1.089,1.323,-0.032,0.000
'0:31.600',1.093,1.331,-0.033,0.000
'0:31.610',1.088,1.322,-0.033,0.000
'0:31.620',1.083,1.314,-0.032,0.000
'0:31.630',1.078,1.305,-0.031,0.000
'0:31.640',1.073,1.297,-0.031,0.000
'0:31.650',1.069,1.289,-0.030,0.000
'0:31.660',1.071,1.292,-0.030,0.000
'0:31.670',1.073,1.296,-0.030,0.000
'0:31.680',1.076,1.300,-0.029,0.000
'0:31.690',1.078,1.304,-0.029,0.000
'0:31.700',1.080,1.308,-0.029,0.000
'0:31.710',1.078,1.303,-0.029,0.000
'0:31.720',1.075,1.299,-0.030,0.000
'0:31.730',1.072,1.294,-0.031,0.000
'0:31.740',1.069,1.290,-0.032,0.000
'0:31.750',1.066,1.286,-0.032,0.000
'0:31.760',1.064,1.281,-0.032,0.000
'0:31.770',1.062,1.277,-0.032,0.000
'0:31.780',1.059,1.272,-0.032,0.000
'0:31.790',1.057,1.268,-0.031,0.000
'0:31.800',1.054,1.263,-0.031,0.000
'0:31.810',1.056,1.268,-0.031,0.000
'0:31.820',1.059,1.273,-0.031,0.000
'0:31.830',1.061,1.278,-0.031,0.000
'0:31.840',1.063,1.283,-0.031,0.000
'0:31.850',1.065,1.288,-0.032,0.000
'0:31.860',0.922,1.021,-0.032,0.000
'0:31.870',0.779,0.754,-0.032,0.000
'0:31.880',0.637,0.488,-0.033,0.000
'0:31.890',0.494,0.221,-0.033,0.000
'0:31.900',0.351,-0.046,-0.034,0.000
'0:31.910',0.243,-0.253,-0.034,0.000
'0:31.920',0.135,-0.461,-0.034,0.000
'0:31.930',0.027,-0.669,-0.034,0.000
'0:31.940',-0.081,-0.876,-0.034,0.000
'0:31.950',-0.189,-1.084,-0.034,0.000
'0:31.960',-0.171,-1.051,-0.034,0.000
'0:31.970',-0.152,-1.019,-0.034,0.000
'0:31.980',-0.134,-0.986,-0.034,0.000
'0:31.990',-0.116,-0.953,-0.034,0.000
'0:32.000',-0.098,-0.920,-0.034,0.000
'0:32.010',-0.105,-0.933,-0.034,0.000
'0:32.020',-0.112,-0.946,-0.034,0.000
'0:32.030',-0.119,-0.959,-0.033,0.000
'0:32.040',-0.127,-0.971,-0.033,0.000
'0:32.050',-0.134,-0.984,-0.033,0.000
'0:32.060',-0.130,-0.977,-0.033,0.000
'0:32.070',-0.127,-0.971,-0.033,0.000
'0:32.080',-0.123,-0.964,-0.033,0.000
'0:32.090',-0.119,-0.958,-0.034,0.000
'0:32.100',-0.116,-0.951,-0.034,0.000
'0:32.110',-0.116,-0.952,-0.034,0.000
'0:32.120',-0.116,-0.952,-0.033,0.000
'0:32.130',-0.116,-0.952,-0.033,0.000
'0:32.140',-0.116,-0.953,-0.033,0.000
'0:32.150',-0.116,-0.953,-0.033,0.000
'0:32.160',-0.116,-0.953,-0.033,0.000
'0:32.170',-0.117,-0.952,-0.033,0.000
'0:32.180',-0.117,-0.952,-0.033,0.000
'0:32.190',-0.117,-0.952,-0.034,0.000
'0:32.200',-0.118,-0.952,-0.034,0.000
'0:32.210',-0.117,-0.950,-0.034,0.000
'0:32.220',-0.117,-0.948,-0.034,0.000
'0:32.230',-0.117,-0.946,-0.033,0.000
'0:32.240',-0.116,-0.944,-0.033,0.000
'0:32.250',-0.116,-0.942,-0.033,0.000
'0:32.260',-0.114,-0.941,-0.033,0.000
'0:32.270',-0.113,-0.939,-0.033,0.000
'0:32.280',-0.111,-0.938,-0.033,0.000
'0:32.290',-0.110,-0.937,-0.033,0.000
'0:32.300',-0.108,-0.936,-0.033,0.000
'0:32.310',-0.109,-0.938,-0.033,0.000
'0:32.320',-0.110,-0.941,-0.033,0.000
'0:32.330',-0.111,-0.943,-0.033,0.000
'0:32.340',-0.112,-0.946,-0.033,0.000
'0:32.350',-0.113,-0.948,-0.033,0.000
'0:32.360',-0.110,-0.942,-0.033,0.000
'0:32.370',-0.107,-0.936,-0.033,0.000
'0:32.380',-0.104,-0.930,-0.033,0.000
'0:32.390',-0.100,-0.923,-0.033,0.000
'0:32.400',-0.097,-0.917,-0.033,0.000
'0:32.410',-0.100,-0.923,-0.033,0.000
'0:32.420',-0.103,-0.929,-0.033,0.000
'0:32.430',-0.107,-0.935,-0.033,0.000
'0:32.440',-0.110,-0.942,-0.033,0.000
'0:32.450',-0.113,-0.948,-0.033,0.000
'0:32.460',-0.109,-0.940,-0.033,0.000
'0:32.470',-0.104,-0.933,-0.033,0.000
'0:32.480',-0.100,-0.925,-0.033,0.000
'0:32.490',-0.095,-0.918,-0.033,0.000
'0:32.500',-0.091,-0.910,-0.034,0.000
'0:32.510',-0.095,-0.915,-0.034,0.000
'0:32.520',-0.099,-0.919,-0.034,0.000
'0:32.530',-0.104,-0.924,-0.034,0.000
'0:32.540',-0.108,-0.928,-0.034,0.000
'0:32.550',-0.112,-0.933,-0.034,0.000
'0:32.560',-0.104,-0.919,-0.034,0.000
'0:32.570',-0.095,-0.906,-0.034,0.000
'0:32.580',-0.087,-0.893,-0.034,0.000
'0:32.590',-0.079,-0.879,-0.034,0.000
'0:32.600',-0.070,-0.866,-0.034,0.000
'0:32.610',0.088,-0.577,-0.034,0.000
'0:32.620',0.245,-0.288,-0.033,0.000
'0:32.630',0.403,0.001,-0.033,0.000
'0:32.640',0.561,0.290,-0.033,0.000
'0:32.650',0.719,0.579,-0.033,0.000
'0:32.660',0.812,0.760,-0.033,0.000
'0:32.670',0.905,0.940,-0.032,0.000
'0:32.680',0.998,1.120,-0.032,0.000
'0:32.690',1.091,1.301,-0.031,0.000
'0:32.700',1.184,1.481,-0.031,0.000
'0:32.710',1.162,1.445,-0.030,0.000
'0:32.720',1.141,1.408,-0.029,0.000
'0:32.730',1.120,1.372,-0.029,0.000
'0:32.740',1.099,1.335,-0.028,0.000
'0:32.750',1.078,1.299,-0.028,0.000
'0:32.760',1.087,1.315,-0.028,0.000
'0:32.770',1.097,1.332,-0.028,0.000
'0:32.780',1.106,1.348,-0.028,0.000
'0:32.790',1.115,1.365,-0.029,0.000
'0:32.800',1.125,1.382,-0.029,0.000
'0:32.810',1.118,1.371,-0.029,0.000
'0:32.820',1.111,1.360,-0.030,0.000
'0:32.830',1.105,1.349,-0.031,0.000
'0:32.840',1.098,1.337,-0.032,0.000
'0:32.850',1.091,1.327,-0.032,0.000
'0:32.860',1.094,1.330,-0.032,0.000
'0:32.870',1.097,1.334,-0.032,0.000
'0:32.880',1.099,1.338,-0.032,0.000
'0:32.890',1.102,1.342,-0.031,0.000
'0:32.900',1.105,1.346,-0.031,0.000
'0:32.910',1.103,1.344,-0.031,0.000
'0:32.920',1.101,1.342,-0.030,0.000
'0:32.930',1.099,1.340,-0.030,0.000
'0:32.940',1.097,1.338,-0.029,0.000
'0:32.950',1.095,1.336,-0.029,0.000
'0:32.960',1.093,1.333,-0.029,0.000
'0:32.970',1.091,1.330,-0.029,0.000
'0:32.980',1.089,1.326,-0.029,0.000
'0:32.990',1.087,1.323,-0.029,0.000
'0:33.000',1.085,1.320,-0.030,0.000
'0:33.010',1.086,1.323,-0.030,0.000
'0:33.020',1.088,1.326,-0.031,0.000
'0:33.030',1.090,1.329,-0.031,0.000
'0:33.040',1.091,1.331,-0.032,0.000
'0:33.050',1.093,1.334,-0.032,0.000
'0:33.060',1.089,1.327,-0.032,0.000
'0:33.070',1.085,1.319,-0.031,0.000
'0:33.080',1.081,1.312,-0.031,0.000
'0:33.090',1.077,1.304,-0.030,0.000
'0:33.100',1.073,1.297,-0.030,0.000
'0:33.110',1.077,1.304,-0.030,0.000
'0:33.120',1.082,1.312,-0.030,0.000
'0:33.130',1.086,1.319,-0.030,0.000
'0:33.140',1.090,1.327,-0.030,0.000
'0:33.150',1.094,1.334,-0.030,0.000
'0:33.160',1.087,1.321,-0.031,0.000
'0:33.170',1.080,1.309,-0.031,0.000
'0:33.180',1.072,1.296,-0.031,0.000
'0:33.190',1.065,1.284,-0.031,0.000
'0:33.200',1.058,1.271,-0.032,0.000
'0:33.210',1.064,1.283,-0.031,0.000
'0:33.220',1.071,1.295,-0.030,0.000
'0:33.230',1.077,1.307,-0.030,0.000
'0:33.240',1.083,1.319,-0.029,0.000
'0:33.250',1.090,1.330,-0.029,0.000
'0:33.260',1.080,1.312,-0.029,0.000
'0:33.270',1.070,1.294,-0.030,0.000
'0:33.280',1.060,1.275,-0.030,0.000
'0:33.290',1.050,1.257,-0.031,0.000
'0:33.300',1.040,1.238,-0.031,0.000
'0:33.310',1.052,1.259,-0.032,0.000
'0:33.320',1.063,1.279,-0.032,0.000
'0:33.330',1.074,1.300,-0.032,0.000
'0:33.340',1.086,1.321,-0.032,0.000
'0:33.350',1.097,1.341,-0.033,0.000
'0:33.360',1.060,1.274,-0.033,0.000
'0:33.370',1.022,1.206,-0.033,0.000
'0:33.380',0.985,1.138,-0.033,0.000
'0:33.390',0.948,1.071,-0.033,0.000
'0:33.400',0.910,1.003,-0.034,0.000
'0:33.410',0.745,0.691,-0.034,0.000
'0:33.420',0.579,0.379,-0.034,0.000
'0:33.430',0.413,0.067,-0.034,0.000
'0:33.440',0.248,-0.245,-0.034,0.000
'0:33.450',0.082,-0.557,-0.034,0.000
'0:33.460',0.030,-0.660,-0.034,0.000
'0:33.470',-0.022,-0.763,-0.034,0.000
'0:33.480',-0.074,-0.866,-0.034,0.000
'0:33.490',-0.126,-0.969,-0.034,0.000
'0:33.500',-0.178,-1.072,-0.034,0.000
'0:33.510',-0.161,-1.039,-0.034,0.000
'0:33.520',-0.143,-1.006,-0.034,0.000
'0:33.530',-0.126,-0.972,-0.034,0.000
'0:33.540',-0.108,-0.939,-0.034,0.000
'0:33.550',-0.091,-0.906,-0.034,0.000
'0:33.560',-0.100,-0.925,-0.034,0.000
'0:33.570',-0.110,-0.943,-0.034,0.000
'0:33.580',-0.119,-0.961,-0.033,0.000
'0:33.590',-0.129,-0.980,-0.033,0.000
'0:33.600',-0.138,-0.998,-0.033,0.000
'0:33.610',-0.132,-0.985,-0.033,0.000
'0:33.620',-0.125,-0.972,-0.033,0.000
'0:33.630',-0.118,-0.960,-0.033,0.000
'0:33.640',-0.111,-0.947,-0.033,0.000
'0:33.650',-0.104,-0.934,-0.033,0.000
'0:33.660',-0.108,-0.940,-0.033,0.000
'0:33.670',-0.111,-0.947,-0.033,0.000
'0:33.680',-0.115,-0.953,-0.033,0.000
'0:33.690',-0.118,-0.959,-0.033,0.000
'0:33.700',-0.122,-0.966,-0.033,0.000
'0:33.710',-0.119,-0.962,-0.033,0.000
'0:33.720',-0.117,-0.958,-0.033,0.000
'0:33.730',-0.114,-0.954,-0.033,0.000
'0:33.740',-0.111,-0.950,-0.033,0.000
'0:33.750',-0.108,-0.946,-0.033,0.000
'0:33.760',-0.110,-0.947,-0.033,0.000
'0:33.770',-0.111,-0.948,-0.033,0.000
'0:33.780',-0.112,-0.948,-0.033,0.000
'0:33.790',-0.113,-0.949,-0.033,0.000
'0:33.800',-0.114,-0.950,-0.033,0.000
'0:33.810',-0.113,-0.947,-0.033,0.000
'0:33.820',-0.111,-0.944,-0.033,0.000
'0:33.830',-0.110,-0.941,-0.033,0.000
'0:33.840',-0.108,-0.938,-0.033,0.000
'0:33.850',-0.107,-0.935,-0.033,0.000
'0:33.860',-0.108,-0.937,-0.033,0.000
'0:33.870',-0.108,-0.940,-0.033,0.000
'0:33.880',-0.109,-0.943,-0.033,0.000
'0:33.890',-0.110,-0.946,-0.033,0.000
'0:33.900',-0.111,-0.948,-0.033,0.000
'0:33.910',-0.108,-0.941,-0.033,0.000
'0:33.920',-0.104,-0.934,-0.033,0.000
'0:33.930',-0.101,-0.926,-0.033,0.000
'0:33.940',-0.098,-0.919,-0.033,0.000
'0:33.950',-0.095,-0.912,-0.034,0.000
'0:33.960',-0.102,-0.922,-0.034,0.000
'0:33.970',-0.108,-0.932,-0.034,0.000
'0:33.980',-0.115,-0.943,-0.034,0.000
'0:33.990',-0.121,-0.953,-0.034,0.000
'0:34.000',-0.128,-0.964,-0.034,0.000
'0:34.010',-0.117,-0.945,-0.034,0.000
'0:34.020',-0.106,-0.926,-0.034,0.000
'0:34.030',-0.095,-0.908,-0.034,0.000
'0:34.040',-0.084,-0.889,-0.034,0.000
'0:34.050',-0.072,-0.870,-0.034,0.000
'0:34.060',-0.087,-0.898,-0.033,0.000
'0:34.070',-0.102,-0.926,-0.033,0.000
'0:34.080',-0.117,-0.954,-0.033,0.000
'0:34.090',-0.132,-0.982,-0.033,0.000
'0:34.100',-0.147,-1.010,-0.033,0.000
'0:34.110',-0.093,-0.911,-0.033,0.000
'0:34.120',-0.038,-0.812,-0.034,0.000
'0:34.130',0.016,-0.713,-0.034,0.000
'0:34.140',0.070,-0.615,-0.034,0.000
'0:34.150',0.125,-0.516,-0.034,0.000
'0:34.160',0.295,-0.201,-0.033,0.000
'0:34.170',0.465,0.114,-0.033,0.000
'0:34.180',0.635,0.429,-0.032,0.000
'0:34.190',0.805,0.745,-0.031,0.000
'0:34.200',0.975,1.060,-0.031,0.000
'0:34.210',1.012,1.139,-0.031,0.000
'0:34.220',1.048,1.219,-0.031,0.000
'0:34.230',1.085,1.299,-0.031,0.000
'0:34.240',1.122,1.379,-0.030,0.000
'0:34.250',1.159,1.458,-0.030,0.000
'0:34.260',1.145,1.439,-0.031,0.000
'0:34.270',1.130,1.420,-0.032,0.000
'0:34.280',1.116,1.401,-0.032,0.000
'0:34.290',1.101,1.382,-0.033,0.000
'0:34.300',1.087,1.363,-0.033,0.000
'0:34.310',1.097,1.381,-0.033,0.000
'0:34.320',1.107,1.400,-0.033,0.000
'0:34.330',1.117,1.419,-0.033,0.000
'0:34.340',1.126,1.437,-0.032,0.000
'0:34.350',1.136,1.456,-0.032,0.000
'0:34.360',1.128,1.440,-0.032,0.000
'0:34.370',1.120,1.424,-0.032,0.000
'0:34.380',1.112,1.408,-0.032,0.000
'0:34.390',1.103,1.391,-0.032,0.000
'0:34.400',1.095,1.375,-0.032,0.000
'0:34.410',1.100,1.385,-0.032,0.000
'0:34.420',1.106,1.395,-0.033,0.000
'0:34.430',1.111,1.405,-0.033,0.000
'0:34.440',1.116,1.415,-0.033,0.000
'0:34.450',1.122,1.425,-0.033,0.000
'0:34.460',1.116,1.416,-0.033,0.000
'0:34.470',1.110,1.407,-0.033,0.000
'0:34.480',1.104,1.397,-0.033,0.000
'0:34.490',1.098,1.388,-0.033,0.000
'0:34.500',1.092,1.379,-0.033,0.000
'0:34.510',1.094,1.382,-0.033,0.000
'0:34.520',1.096,1.386,-0.033,0.000
'0:34.530',1.098,1.390,-0.033,0.000
'0:34.540',1.100,1.394,-0.033,0.000
'0:34.550',1.103,1.397,-0.033,0.000
'0:34.560',1.100,1.392,-0.033,0.000
'0:34.570',1.097,1.387,-0.034,0.000
'0:34.580',1.095,1.382,-0.034,0.000
'0:34.590',1.092,1.377,-0.034,0.000
'0:34.600',1.089,1.372,-0.034,0.000
'0:34.610',1.089,1.372,-0.034,0.000
'0:34.620',1.089,1.372,-0.033,0.000
'0:34.630',1.090,1.372,-0.033,0.000
'0:34.640',1.090,1.371,-0.033,0.000
'0:34.650',1.090,1.371,-0.033,0.000
'0:34.660',1.090,1.372,-0.033,0.000
'0:34.670',1.091,1.372,-0.033,0.000
'0:34.680',1.092,1.372,-0.033,0.000
'0:34.690',1.093,1.373,-0.033,0.000
'0:34.700',1.093,1.373,-0.033,0.000
'0:34.710',1.089,1.366,-0.033,0.000
'0:34.720',1.085,1.359,-0.033,0.000
'0:34.730',1.081,1.351,-0.033,0.000
'0:34.740',1.077,1.344,-0.033,0.000
'0:34.750',1.072,1.337,-0.034,0.000
'0:34.760',1.077,1.348,-0.034,0.000
'0:34.770',1.082,1.358,-0.034,0.000
'0:34.780',1.086,1.368,-0.034,0.000
'0:34.790',1.091,1.379,-0.034,0.000
'0:34.800',1.096,1.389,-0.034,0.000
'0:34.810',1.084,1.367,-0.034,0.000
'0:34.820',1.073,1.346,-0.034,0.000
'0:34.830',1.062,1.325,-0.034,0.000
'0:34.840',1.050,1.303,-0.034,0.000
'0:34.850',1.039,1.282,-0.034,0.000
'0:34.860',1.056,1.316,-0.034,0.000
'0:34.870',1.073,1.351,-0.034,0.000
'0:34.880',1.090,1.385,-0.034,0.000
'0:34.890',1.107,1.420,-0.034,0.000
'0:34.900',1.123,1.454,-0.034,0.000
'0:34.910',1.032,1.282,-0.034,0.000
'0:34.920',0.940,1.109,-0.034,0.000
'0:34.930',0.849,0.936,-0.034,0.000
'0:34.940',0.757,0.764,-0.034,0.000
'0:34.950',0.666,0.591,-0.034,0.000
'0:34.960',0.512,0.290,-0.034,0.000
'0:34.970',0.358,-0.010,-0.034,0.000
'0:34.980',0.204,-0.311,-0.034,0.000
'0:34.990',0.050,-0.612,-0.034,0.000
'0:35.000',-0.104,-0.912,-0.034,0.000
'0:35.010',-0.111,-0.929,-0.034,0.000
'0:35.020',-0.118,-0.946,-0.034,0.000
'0:35.030',-0.124,-0.964,-0.034,0.000
'0:35.040',-0.131,-0.981,-0.034,0.000
'0:35.050',-0.137,-0.998,-0.034,0.000
'0:35.060',-0.132,-0.987,-0.034,0.000
'0:35.070',-0.127,-0.977,-0.034,0.000
'0:35.080',-0.123,-0.967,-0.034,0.000
'0:35.090',-0.118,-0.956,-0.034,0.000
'0:35.100',-0.113,-0.946,-0.034,0.000
'0:35.110',-0.117,-0.953,-0.034,0.000
'0:35.120',-0.121,-0.961,-0.034,0.000
'0:35.130',-0.125,-0.968,-0.034,0.000
'0:35.140',-0.129,-0.975,-0.033,0.000
'0:35.150',-0.133,-0.983,-0.033,0.000
'0:35.160',-0.128,-0.974,-0.033,0.000
'0:35.170',-0.123,-0.965,-0.033,0.000
'0:35.180',-0.119,-0.956,-0.033,0.000
'0:35.190',-0.114,-0.947,-0.033,0.000
'0:35.200',-0.110,-0.939,-0.033,0.000
'0:35.210',-0.113,-0.944,-0.033,0.000
'0:35.220',-0.116,-0.950,-0.033,0.000
'0:35.230',-0.118,-0.956,-0.033,0.000
'0:35.240',-0.121,-0.962,-0.033,0.000
'0:35.250',-0.124,-0.968,-0.033,0.000
'0:35.260',-0.121,-0.963,-0.033,0.000
'0:35.270',-0.119,-0.957,-0.033,0.000
'0:35.280',-0.116,-0.952,-0.033,0.000
'0:35.290',-0.113,-0.947,-0.033,0.000
'0:35.300',-0.111,-0.941,-0.033,0.000
'0:35.310',-0.111,-0.942,-0.033,0.000
'0:35.320',-0.112,-0.942,-0.033,0.000
'0:35.330',-0.112,-0.942,-0.033,0.000
'0:35.340',-0.113,-0.942,-0.033,0.000
'0:35.350',-0.113,-0.942,-0.033,0.000
'0:35.360',-0.113,-0.942,-0.033,0.000
'0:35.370',-0.113,-0.942,-0.033,0.000
'0:35.380',-0.113,-0.943,-0.033,0.000
'0:35.390',-0.112,-0.943,-0.033,0.000
'0:35.400',-0.112,-0.943,-0.033,0.000
'0:35.410',-0.111,-0.942,-0.033,0.000
'0:35.420',-0.111,-0.942,-0.033,0.000
'0:35.430',-0.110,-0.942,-0.033,0.000
'0:35.440',-0.110,-0.942,-0.034,0.000
'0:35.450',-0.109,-0.941,-0.034,0.000
'0:35.460',-0.107,-0.938,-0.034,0.000
'0:35.470',-0.106,-0.934,-0.034,0.000
'0:35.480',-0.104,-0.931,-0.034,0.000
'0:35.490',-0.103,-0.927,-0.034,0.000
'0:35.500',-0.101,-0.924,-0.034,0.000
'0:35.510',-0.105,-0.930,-0.034,0.000
'0:35.520',-0.108,-0.936,-0.034,0.000
'0:35.530',-0.111,-0.942,-0.034,0.000
'0:35.540',-0.115,-0.949,-0.034,0.000
'0:35.550',-0.118,-0.955,-0.034,0.000
'0:35.560',-0.110,-0.939,-0.034,0.000
'0:35.570',-0.101,-0.923,-0.034,0.000
'0:35.580',-0.093,-0.906,-0.034,0.000
'0:35.590',-0.085,-0.890,-0.034,0.000
'0:35.600',-0.076,-0.874,-0.034,0.000
'0:35.610',-0.092,-0.903,-0.034,0.000
'0:35.620',-0.107,-0.932,-0.034,0.000
'0:35.630',-0.123,-0.961,-0.034,0.000
'0:35.640',-0.139,-0.990,-0.034,0.000
'0:35.650',-0.154,-1.019,-0.034,0.000
'0:35.660',-0.043,-0.816,-0.034,0.000
'0:35.670',0.067,-0.613,-0.034,0.000
'0:35.680',0.178,-0.410,-0.034,0.000
'0:35.690',0.288,-0.207,-0.034,0.000
'0:35.700',0.399,-0.004,-0.033,0.000
'0:35.710',0.546,0.273,-0.033,0.000
'0:35.720',0.693,0.549,-0.032,0.000
'0:35.730',0.839,0.826,-0.032,0.000
'0:35.740',0.986,1.103,-0.031,0.000
'0:35.750',1.133,1.379,-0.031,0.000
'0:35.760',1.128,1.374,-0.031,0.000
'0:35.770',1.123,1.369,-0.030,0.000
'0:35.780',1.118,1.365,-0.030,0.000
'0:35.790',1.113,1.360,-0.030,0.000
'0:35.800',1.108,1.355,-0.030,0.000
'0:35.810',1.107,1.351,-0.030,0.000
'0:35.820',1.105,1.348,-0.030,0.000
'0:35.830',1.104,1.344,-0.030,0.000
'0:35.840',1.103,1.340,-0.030,0.000
'0:35.850',1.102,1.337,-0.031,0.000
'0:35.860',1.104,1.342,-0.031,0.000
'0:35.870',1.106,1.347,-0.032,0.000
'0:35.880',1.108,1.352,-0.032,0.000
'0:35.890',1.111,1.357,-0.033,0.000
'0:35.900',1.113,1.363,-0.033,0.000
'0:35.910',1.108,1.356,-0.033,0.000
'0:35.920',1.104,1.350,-0.032,0.000
'0:35.930',1.099,1.344,-0.032,0.000
'0:35.940',1.094,1.338,-0.031,0.000
'0:35.950',1.089,1.331,-0.030,0.000
'0:35.960',1.093,1.338,-0.030,0.000
'0:35.970',1.097,1.345,-0.029,0.000
'0:35.980',1.100,1.352,-0.028,0.000
'0:35.990',1.104,1.359,-0.027,0.000
'0:36.000',1.107,1.365,-0.027,0.000
'0:36.010',1.102,1.354,-0.027,0.000
'0:36.020',1.097,1.343,-0.028,0.000
'0:36.030',1.091,1.332,-0.029,0.000
'0:36.040',1.086,1.320,-0.029,0.000
'0:36.050',1.080,1.309,-0.030,0.000
'0:36.060',1.084,1.315,-0.031,0.000
'0:36.070',1.087,1.321,-0.031,0.000
'0:36.080',1.090,1.327,-0.031,0.000
'0:36.090',1.094,1.334,-0.032,0.000
'0:36.100',1.097,1.340,-0.032,0.000
'0:36.110',1.092,1.331,-0.032,0.000
'0:36.120',1.087,1.322,-0.032,0.000
'0:36.130',1.082,1.313,-0.032,0.000
'0:36.140',1.077,1.305,-0.032,0.000
'0:36.150',1.072,1.296,-0.032,0.000
'0:36.160',1.075,1.302,-0.032,0.000
'0:36.170',1.078,1.309,-0.032,0.000
'0:36.180',1.082,1.315,-0.032,0.000
'0:36.190',1.085,1.321,-0.032,0.000
'0:36.200',1.088,1.328,-0.032,0.000
'0:36.210',1.084,1.320,-0.032,0.000
'0:36.220',1.080,1.312,-0.032,0.000
'0:36.230',1.075,1.304,-0.032,0.000
'0:36.240',1.071,1.296,-0.032,0.000
'0:36.250',1.067,1.288,-0.032,0.000
'0:36.260',1.069,1.291,-0.032,0.000
'0:36.270',1.070,1.294,-0.032,0.000
'0:36.280',1.072,1.298,-0.032,0.000
'0:36.290',1.074,1.301,-0.031,0.000
'0:36.300',1.076,1.304,-0.031,0.000
'0:36.310',1.073,1.301,-0.031,0.000
'0:36.320',1.071,1.297,-0.031,0.000
'0:36.330',1.069,1.294,-0.032,0.000
'0:36.340',1.067,1.290,-0.032,0.000
'0:36.350',1.065,1.286,-0.032,0.000
'0:36.360',1.062,1.280,-0.032,0.000
'0:36.370',1.060,1.274,-0.031,0.000
'0:36.380',1.057,1.267,-0.031,0.000
'0:36.390',1.055,1.261,-0.031,0.000
'0:36.400',1.052,1.254,-0.031,0.000
'0:36.410',1.056,1.263,-0.031,0.000
'0:36.420',1.059,1.273,-0.031,0.000
'0:36.430',1.062,1.282,-0.031,0.000
'0:36.440',1.066,1.291,-0.031,0.000
'0:36.450',1.069,1.300,-0.031,0.000
'0:36.460',0.929,1.041,-0.032,0.000
'0:36.470',0.789,0.781,-0.033,0.000
'0:36.480',0.650,0.521,-0.033,0.000
