'Elapsed time','Resp C','Resp A','Resp N','SpO2'
'0:30.490',-0.286,-0.193,0.508,91.000
'0:30.500',-0.287,-0.194,0.508,91.000
'0:30.510',-0.287,-0.194,0.509,91.000
'0:30.520',-0.287,-0.195,0.509,91.000
'0:30.530',-0.287,-0.195,0.510,91.000
'0:30.540',-0.287,-0.196,0.510,91.000
'0:30.550',-0.287,-0.196,0.510,91.000
'0:30.560',-0.288,-0.196,0.510,91.000
'0:30.570',-0.288,-0.196,0.511,91.000
'0:30.580',-0.289,-0.197,0.511,91.000
'0:30.590',-0.290,-0.197,0.511,91.000
'0:30.600',-0.290,-0.197,0.511,91.000
'0:30.610',-0.291,-0.197,0.511,91.000
'0:30.620',-0.292,-0.197,0.511,91.000
'0:30.630',-0.293,-0.197,0.511,91.000
'0:30.640',-0.294,-0.197,0.511,91.000
'0:30.650',-0.295,-0.197,0.511,91.000
'0:30.660',-0.296,-0.198,0.511,91.000
'0:30.670',-0.297,-0.198,0.510,91.000
'0:30.680',-0.298,-0.199,0.510,91.000
'0:30.690',-0.300,-0.200,0.509,91.000
'0:30.700',-0.301,-0.200,0.509,91.000
'0:30.710',-0.301,-0.201,0.509,91.000
'0:30.720',-0.302,-0.202,0.508,91.000
'0:30.730',-0.302,-0.203,0.507,91.000
'0:30.740',-0.302,-0.203,0.507,91.000
'0:30.750',-0.303,-0.204,0.506,91.000
'0:30.760',-0.302,-0.205,0.506,91.000
'0:30.770',-0.301,-0.205,0.505,91.000
'0:30.780',-0.300,-0.206,0.504,91.000
'0:30.790',-0.299,-0.206,0.504,91.000
'0:30.800',-0.298,-0.207,0.503,91.000
'0:30.810',-0.298,-0.207,0.502,91.000
'0:30.820',-0.299,-0.207,0.501,91.000
'0:30.830',-0.299,-0.207,0.500,91.000
'0:30.840',-0.300,-0.208,0.499,91.000
'0:30.850',-0.300,-0.208,0.498,91.000
'0:30.860',-0.303,-0.207,0.497,91.000
'0:30.870',-0.305,-0.207,0.495,91.000
'0:30.880',-0.308,-0.206,0.494,91.000
'0:30.890',-0.310,-0.205,0.493,91.000
'0:30.900',-0.313,-0.205,0.491,91.000
'0:30.910',-0.314,-0.205,0.490,91.000
'0:30.920',-0.315,-0.206,0.488,91.000
'0:30.930',-0.316,-0.206,0.487,91.000
'0:30.940',-0.318,-0.206,0.485,91.000
'0:30.950',-0.319,-0.206,0.484,91.000
'0:30.960',-0.319,-0.207,0.482,91.000
'0:30.970',-0.319,-0.207,0.481,91.000
'0:30.980',-0.319,-0.207,0.479,91.000
'0:30.990',-0.319,-0.207,0.478,91.000
'0:31.000',-0.319,-0.207,0.476,91.000
'0:31.010',-0.320,-0.206,0.474,91.000
'0:31.020',-0.320,-0.205,0.472,91.000
'0:31.030',-0.321,-0.203,0.471,91.000
'0:31.040',-0.321,-0.202,0.469,91.000
'0:31.050',-0.322,-0.201,0.467,91.000
'0:31.060',-0.321,-0.202,0.465,91.000
'0:31.070',-0.321,-0.202,0.463,91.000
'0:31.080',-0.321,-0.203,0.461,91.000
'0:31.090',-0.321,-0.204,0.460,91.000
'0:31.100',-0.320,-0.204,0.458,91.000
'0:31.110',-0.318,-0.205,0.456,91.000
'0:31.120',-0.317,-0.206,0.454,91.000
'0:31.130',-0.315,-0.207,0.452,91.000
'0:31.140',-0.313,-0.208,0.451,91.000
'0:31.150',-0.311,-0.209,0.449,91.000
'0:31.160',-0.310,-0.210,0.447,91.000
'0:31.170',-0.309,-0.210,0.445,91.000
'0:31.180',-0.308,-0.211,0.443,91.000
'0:31.190',-0.307,-0.211,0.441,91.000
'0:31.200',-0.306,-0.212,0.439,91.000
'0:31.210',-0.307,-0.211,0.436,91.000
'0:31.220',-0.308,-0.211,0.432,91.000
'0:31.230',-0.308,-0.211,0.429,91.000
'0:31.240',-0.309,-0.211,0.426,91.000
'0:31.250',-0.309,-0.210,0.422,91.000
'0:31.260',-0.309,-0.210,0.416,91.000
'0:31.270',-0.308,-0.209,0.409,91.000
'0:31.280',-0.307,-0.208,0.402,91.000
'0:31.290',-0.306,-0.207,0.396,91.000
'0:31.300',-0.306,-0.206,0.389,91.000
'0:31.310',-0.304,-0.205,0.379,91.000
'0:31.320',-0.302,-0.204,0.368,91.000
'0:31.330',-0.300,-0.203,0.358,91.000
'0:31.340',-0.298,-0.203,0.347,91.000
'0:31.350',-0.296,-0.202,0.337,91.000
'0:31.360',-0.293,-0.201,0.323,91.000
'0:31.370',-0.290,-0.199,0.310,91.000
'0:31.380',-0.287,-0.198,0.296,91.000
'0:31.390',-0.284,-0.197,0.283,91.000
'0:31.400',-0.282,-0.196,0.269,91.000
'0:31.410',-0.280,-0.195,0.254,91.000
'0:31.420',-0.278,-0.193,0.238,91.000
'0:31.430',-0.276,-0.192,0.223,91.000
'0:31.440',-0.274,-0.191,0.207,91.000
'0:31.450',-0.272,-0.190,0.192,91.000
'0:31.460',-0.270,-0.188,0.175,91.000
'0:31.470',-0.269,-0.187,0.159,91.000
'0:31.480',-0.268,-0.185,0.142,91.000
'0:31.490',-0.267,-0.184,0.126,91.000
'0:31.500',-0.265,-0.182,0.109,91.000
'0:31.510',-0.263,-0.180,0.093,91.000
'0:31.520',-0.261,-0.178,0.076,91.000
'0:31.530',-0.258,-0.176,0.059,91.000
'0:31.540',-0.256,-0.175,0.043,91.000
'0:31.550',-0.254,-0.173,0.026,91.000
'0:31.560',-0.252,-0.171,0.011,91.000
'0:31.570',-0.250,-0.170,-0.005,91.000
'0:31.580',-0.248,-0.168,-0.021,91.000
'0:31.590',-0.247,-0.167,-0.036,91.000
'0:31.600',-0.245,-0.165,-0.052,91.000
'0:31.610',-0.242,-0.164,-0.066,91.000
'0:31.620',-0.239,-0.162,-0.080,91.000
'0:31.630',-0.236,-0.161,-0.094,91.000
'0:31.640',-0.233,-0.159,-0.108,91.000
'0:31.650',-0.230,-0.157,-0.122,91.000
'0:31.660',-0.225,-0.154,-0.135,91.000
'0:31.670',-0.221,-0.152,-0.147,91.000
'0:31.680',-0.217,-0.149,-0.160,91.000
'0:31.690',-0.213,-0.146,-0.172,91.000
'0:31.700',-0.209,-0.143,-0.184,91.000
'0:31.710',-0.206,-0.140,-0.195,91.000
'0:31.720',-0.203,-0.138,-0.206,91.000
'0:31.730',-0.200,-0.135,-0.217,91.000
'0:31.740',-0.197,-0.133,-0.227,91.000
'0:31.750',-0.194,-0.130,-0.238,91.000
'0:31.760',-0.190,-0.128,-0.247,91.000
'0:31.770',-0.187,-0.126,-0.256,91.000
'0:31.780',-0.183,-0.123,-0.266,91.000
'0:31.790',-0.180,-0.121,-0.275,91.000
'0:31.800',-0.177,-0.119,-0.284,91.000
'0:31.810',-0.173,-0.117,-0.292,91.000
'0:31.820',-0.170,-0.115,-0.299,91.000
'0:31.830',-0.167,-0.113,-0.307,91.000
'0:31.840',-0.164,-0.111,-0.315,91.000
'0:31.850',-0.161,-0.109,-0.323,91.000
'0:31.860',-0.158,-0.106,-0.329,91.000
'0:31.870',-0.154,-0.104,-0.336,91.000
'0:31.880',-0.151,-0.101,-0.342,91.000
'0:31.890',-0.147,-0.099,-0.349,91.000
'0:31.900',-0.143,-0.096,-0.356,91.000
'0:31.910',-0.139,-0.093,-0.361,91.000
'0:31.920',-0.135,-0.090,-0.367,91.000
'0:31.930',-0.131,-0.087,-0.373,91.000
'0:31.940',-0.127,-0.085,-0.378,91.000
'0:31.950',-0.123,-0.082,-0.384,92.000
'0:31.960',-0.120,-0.079,-0.389,92.000
'0:31.970',-0.116,-0.077,-0.394,92.000
'0:31.980',-0.113,-0.074,-0.399,92.000
'0:31.990',-0.109,-0.072,-0.404,92.000
'0:32.000',-0.106,-0.070,-0.409,92.000
'0:32.010',-0.103,-0.068,-0.413,92.000
'0:32.020',-0.101,-0.066,-0.417,92.000
'0:32.030',-0.099,-0.064,-0.421,92.000
'0:32.040',-0.096,-0.062,-0.426,92.000
'0:32.050',-0.094,-0.060,-0.430,92.000
'0:32.060',-0.090,-0.057,-0.434,92.000
'0:32.070',-0.087,-0.055,-0.438,92.000
'0:32.080',-0.084,-0.052,-0.441,92.000
'0:32.090',-0.081,-0.049,-0.445,92.000
'0:32.100',-0.077,-0.047,-0.449,92.000
'0:32.110',-0.074,-0.044,-0.452,92.000
'0:32.120',-0.070,-0.042,-0.456,92.000
'0:32.130',-0.066,-0.040,-0.459,92.000
'0:32.140',-0.063,-0.037,-0.463,92.000
'0:32.150',-0.059,-0.035,-0.466,92.000
'0:32.160',-0.056,-0.033,-0.469,92.000
'0:32.170',-0.053,-0.030,-0.472,92.000
'0:32.180',-0.050,-0.028,-0.475,92.000
'0:32.190',-0.047,-0.026,-0.478,92.000
'0:32.200',-0.044,-0.024,-0.481,92.000
'0:32.210',-0.039,-0.021,-0.484,92.000
'0:32.220',-0.035,-0.017,-0.486,92.000
'0:32.230',-0.031,-0.014,-0.489,92.000
'0:32.240',-0.027,-0.011,-0.491,92.000
'0:32.250',-0.023,-0.007,-0.494,92.000
'0:32.260',-0.020,-0.006,-0.496,92.000
'0:32.270',-0.018,-0.004,-0.498,92.000
'0:32.280',-0.016,-0.002,-0.501,92.000
'0:32.290',-0.013,-0.001,-0.503,92.000
'0:32.300',-0.011,0.001,-0.505,92.000
'0:32.310',-0.008,0.003,-0.507,92.000
'0:32.320',-0.006,0.006,-0.510,92.000
'0:32.330',-0.003,0.008,-0.512,92.000
'0:32.340',-0.001,0.010,-0.514,92.000
'0:32.350',0.002,0.012,-0.516,92.000
'0:32.360',0.006,0.016,-0.518,92.000
'0:32.370',0.011,0.019,-0.520,92.000
'0:32.380',0.015,0.023,-0.522,92.000
'0:32.390',0.020,0.027,-0.524,92.000
'0:32.400',0.024,0.030,-0.526,92.000
'0:32.410',0.028,0.033,-0.528,92.000
'0:32.420',0.032,0.035,-0.529,92.000
'0:32.430',0.036,0.038,-0.531,92.000
'0:32.440',0.040,0.041,-0.533,92.000
'0:32.450',0.044,0.043,-0.535,92.000
'0:32.460',0.048,0.046,-0.536,92.000
'0:32.470',0.052,0.049,-0.538,92.000
'0:32.480',0.055,0.051,-0.539,92.000
'0:32.490',0.059,0.054,-0.541,92.000
'0:32.500',0.063,0.057,-0.542,92.000
'0:32.510',0.064,0.058,-0.543,92.000
'0:32.520',0.066,0.060,-0.544,92.000
'0:32.530',0.067,0.062,-0.546,92.000
'0:32.540',0.069,0.063,-0.547,92.000
'0:32.550',0.070,0.065,-0.548,92.000
'0:32.560',0.071,0.066,-0.549,92.000
'0:32.570',0.072,0.067,-0.550,92.000
'0:32.580',0.073,0.068,-0.551,92.000
'0:32.590',0.074,0.069,-0.552,92.000
'0:32.600',0.075,0.070,-0.553,92.000
'0:32.610',0.077,0.071,-0.554,92.000
'0:32.620',0.080,0.073,-0.555,92.000
'0:32.630',0.082,0.075,-0.556,92.000
'0:32.640',0.085,0.077,-0.557,92.000
'0:32.650',0.087,0.078,-0.558,92.000
'0:32.660',0.089,0.080,-0.558,92.000
'0:32.670',0.090,0.081,-0.559,92.000
'0:32.680',0.092,0.082,-0.559,92.000
'0:32.690',0.094,0.084,-0.560,92.000
'0:32.700',0.095,0.085,-0.560,92.000
'0:32.710',0.097,0.086,-0.561,92.000
'0:32.720',0.098,0.087,-0.561,92.000
'0:32.730',0.099,0.088,-0.561,92.000
'0:32.740',0.100,0.089,-0.561,92.000
'0:32.750',0.102,0.090,-0.562,92.000
'0:32.760',0.102,0.090,-0.561,92.000
'0:32.770',0.103,0.090,-0.561,92.000
'0:32.780',0.104,0.091,-0.561,92.000
'0:32.790',0.105,0.091,-0.561,92.000
'0:32.800',0.105,0.091,-0.561,92.000
'0:32.810',0.105,0.091,-0.559,92.000
'0:32.820',0.105,0.091,-0.558,92.000
'0:32.830',0.104,0.090,-0.557,92.000
'0:32.840',0.104,0.090,-0.556,92.000
'0:32.850',0.104,0.090,-0.555,92.000
'0:32.860',0.102,0.088,-0.550,92.000
'0:32.870',0.100,0.087,-0.546,92.000
'0:32.880',0.098,0.085,-0.542,92.000
'0:32.890',0.096,0.084,-0.537,92.000
'0:32.900',0.095,0.082,-0.533,92.000
'0:32.910',0.092,0.080,-0.524,92.000
'0:32.920',0.090,0.078,-0.516,92.000
'0:32.930',0.088,0.077,-0.507,92.000
'0:32.940',0.085,0.075,-0.498,92.000
'0:32.950',0.083,0.073,-0.490,93.000
'0:32.960',0.082,0.072,-0.478,93.000
'0:32.970',0.081,0.071,-0.467,93.000
'0:32.980',0.079,0.070,-0.455,93.000
'0:32.990',0.078,0.069,-0.444,93.000
'0:33.000',0.077,0.068,-0.432,93.000
'0:33.010',0.075,0.067,-0.419,93.000
'0:33.020',0.073,0.065,-0.406,93.000
'0:33.030',0.071,0.064,-0.394,93.000
'0:33.040',0.070,0.063,-0.381,93.000
'0:33.050',0.068,0.061,-0.368,93.000
'0:33.060',0.066,0.060,-0.355,93.000
'0:33.070',0.064,0.059,-0.341,93.000
'0:33.080',0.062,0.058,-0.328,93.000
'0:33.090',0.060,0.056,-0.315,93.000
'0:33.100',0.059,0.055,-0.302,93.000
'0:33.110',0.057,0.054,-0.289,93.000
'0:33.120',0.055,0.052,-0.276,93.000
'0:33.130',0.053,0.050,-0.263,93.000
'0:33.140',0.051,0.049,-0.250,93.000
'0:33.150',0.049,0.047,-0.237,93.000
'0:33.160',0.045,0.044,-0.224,93.000
'0:33.170',0.042,0.042,-0.211,93.000
'0:33.180',0.039,0.039,-0.199,93.000
'0:33.190',0.035,0.036,-0.186,93.000
'0:33.200',0.032,0.034,-0.173,93.000
'0:33.210',0.030,0.032,-0.161,93.000
'0:33.220',0.029,0.030,-0.149,93.000
'0:33.230',0.027,0.029,-0.137,93.000
'0:33.240',0.025,0.028,-0.125,93.000
'0:33.250',0.024,0.026,-0.113,93.000
'0:33.260',0.022,0.025,-0.101,93.000
'0:33.270',0.021,0.023,-0.089,93.000
'0:33.280',0.019,0.022,-0.078,93.000
'0:33.290',0.018,0.020,-0.066,93.000
'0:33.300',0.017,0.019,-0.055,93.000
'0:33.310',0.013,0.017,-0.043,93.000
'0:33.320',0.010,0.014,-0.032,93.000
'0:33.330',0.007,0.012,-0.021,93.000
'0:33.340',0.004,0.009,-0.010,93.000
'0:33.350',0.000,0.007,0.001,93.000
'0:33.360',-0.003,0.004,0.012,93.000
'0:33.370',-0.006,0.002,0.022,93.000
'0:33.380',-0.010,-0.001,0.032,93.000
'0:33.390',-0.013,-0.003,0.043,93.000
'0:33.400',-0.017,-0.005,0.053,93.000
'0:33.410',-0.021,-0.008,0.063,93.000
'0:33.420',-0.025,-0.011,0.072,93.000
'0:33.430',-0.028,-0.013,0.082,93.000
'0:33.440',-0.032,-0.016,0.092,93.000
'0:33.450',-0.036,-0.019,0.102,93.000
'0:33.460',-0.039,-0.021,0.111,93.000
'0:33.470',-0.041,-0.023,0.120,93.000
'0:33.480',-0.044,-0.025,0.128,93.000
'0:33.490',-0.047,-0.027,0.137,93.000
'0:33.500',-0.049,-0.030,0.146,93.000
'0:33.510',-0.051,-0.032,0.154,93.000
'0:33.520',-0.054,-0.034,0.163,93.000
'0:33.530',-0.056,-0.035,0.171,93.000
'0:33.540',-0.058,-0.037,0.179,93.000
'0:33.550',-0.060,-0.039,0.187,93.000
'0:33.560',-0.063,-0.042,0.195,93.000
'0:33.570',-0.067,-0.044,0.203,93.000
'0:33.580',-0.070,-0.046,0.210,93.000
'0:33.590',-0.073,-0.048,0.218,93.000
'0:33.600',-0.076,-0.050,0.226,93.000
'0:33.610',-0.077,-0.051,0.233,93.000
'0:33.620',-0.079,-0.053,0.240,93.000
'0:33.630',-0.081,-0.054,0.247,93.000
'0:33.640',-0.083,-0.056,0.254,93.000
'0:33.650',-0.085,-0.057,0.261,93.000
'0:33.660',-0.087,-0.059,0.267,93.000
'0:33.670',-0.089,-0.061,0.273,93.000
'0:33.680',-0.091,-0.063,0.280,93.000
'0:33.690',-0.093,-0.065,0.286,93.000
'0:33.700',-0.095,-0.067,0.292,93.000
'0:33.710',-0.097,-0.069,0.298,93.000
'0:33.720',-0.099,-0.071,0.304,93.000
'0:33.730',-0.101,-0.073,0.309,93.000
'0:33.740',-0.103,-0.075,0.315,93.000
'0:33.750',-0.105,-0.077,0.321,93.000
'0:33.760',-0.107,-0.078,0.326,93.000
'0:33.770',-0.110,-0.080,0.331,93.000
'0:33.780',-0.112,-0.082,0.337,93.000
'0:33.790',-0.114,-0.084,0.342,93.000
'0:33.800',-0.117,-0.086,0.347,93.000
'0:33.810',-0.119,-0.088,0.352,93.000
'0:33.820',-0.121,-0.090,0.356,93.000
'0:33.830',-0.123,-0.091,0.361,93.000
'0:33.840',-0.125,-0.093,0.366,93.000
'0:33.850',-0.128,-0.095,0.371,93.000
'0:33.860',-0.129,-0.096,0.375,93.000
'0:33.870',-0.130,-0.097,0.379,93.000
'0:33.880',-0.131,-0.099,0.384,93.000
'0:33.890',-0.132,-0.100,0.388,93.000
'0:33.900',-0.133,-0.101,0.392,93.000
'0:33.910',-0.135,-0.103,0.396,93.000
'0:33.920',-0.137,-0.105,0.400,93.000
'0:33.930',-0.139,-0.106,0.404,93.000
'0:33.940',-0.141,-0.108,0.408,93.000
'0:33.950',-0.143,-0.110,0.412,94.000
'0:33.960',-0.145,-0.111,0.416,94.000
'0:33.970',-0.146,-0.113,0.420,94.000
'0:33.980',-0.148,-0.114,0.423,94.000
'0:33.990',-0.150,-0.115,0.427,94.000
'0:34.000',-0.151,-0.117,0.430,94.000
'0:34.010',-0.153,-0.118,0.433,94.000
'0:34.020',-0.155,-0.119,0.437,94.000
'0:34.030',-0.156,-0.120,0.440,94.000
'0:34.040',-0.158,-0.122,0.443,94.000
'0:34.050',-0.159,-0.123,0.446,94.000
'0:34.060',-0.162,-0.125,0.449,94.000
'0:34.070',-0.164,-0.126,0.452,94.000
'0:34.080',-0.166,-0.128,0.455,94.000
'0:34.090',-0.168,-0.130,0.458,94.000
'0:34.100',-0.170,-0.132,0.461,94.000
'0:34.110',-0.171,-0.133,0.463,94.000
'0:34.120',-0.172,-0.133,0.466,94.000
'0:34.130',-0.173,-0.134,0.469,94.000
'0:34.140',-0.174,-0.135,0.471,94.000
'0:34.150',-0.175,-0.136,0.474,94.000
'0:34.160',-0.176,-0.137,0.476,94.000
'0:34.170',-0.177,-0.138,0.478,94.000
'0:34.180',-0.178,-0.139,0.481,94.000
'0:34.190',-0.179,-0.140,0.483,94.000
'0:34.200',-0.181,-0.141,0.485,94.000
'0:34.210',-0.183,-0.142,0.487,94.000
'0:34.220',-0.185,-0.144,0.489,94.000
'0:34.230',-0.188,-0.146,0.491,94.000
'0:34.240',-0.190,-0.148,0.493,94.000
'0:34.250',-0.192,-0.150,0.495,94.000
'0:34.260',-0.195,-0.151,0.496,94.000
'0:34.270',-0.197,-0.152,0.498,94.000
'0:34.280',-0.199,-0.153,0.499,94.000
'0:34.290',-0.201,-0.154,0.501,94.000
'0:34.300',-0.203,-0.155,0.503,94.000
'0:34.310',-0.206,-0.157,0.504,94.000
'0:34.320',-0.209,-0.159,0.505,94.000
'0:34.330',-0.212,-0.161,0.507,94.000
'0:34.340',-0.215,-0.163,0.508,94.000
'0:34.350',-0.218,-0.165,0.510,94.000
'0:34.360',-0.220,-0.166,0.511,94.000
'0:34.370',-0.222,-0.168,0.512,94.000
'0:34.380',-0.224,-0.170,0.513,94.000
'0:34.390',-0.227,-0.172,0.514,94.000
'0:34.400',-0.229,-0.174,0.515,94.000
'0:34.410',-0.230,-0.174,0.516,94.000
'0:34.420',-0.231,-0.175,0.517,94.000
'0:34.430',-0.232,-0.175,0.518,94.000
'0:34.440',-0.233,-0.176,0.519,94.000
'0:34.450',-0.234,-0.176,0.519,94.000
'0:34.460',-0.235,-0.177,0.520,94.000
'0:34.470',-0.236,-0.177,0.521,94.000
'0:34.480',-0.237,-0.178,0.522,94.000
'0:34.490',-0.237,-0.178,0.523,94.000
'0:34.500',-0.238,-0.179,0.524,94.000
'0:34.510',-0.239,-0.179,0.525,94.000
'0:34.520',-0.240,-0.180,0.526,94.000
'0:34.530',-0.241,-0.181,0.527,94.000
'0:34.540',-0.242,-0.182,0.527,94.000
'0:34.550',-0.243,-0.182,0.528,94.000
'0:34.560',-0.246,-0.184,0.529,94.000
'0:34.570',-0.248,-0.185,0.529,94.000
'0:34.580',-0.250,-0.186,0.530,94.000
'0:34.590',-0.252,-0.187,0.531,94.000
'0:34.600',-0.255,-0.188,0.531,94.000
'0:34.610',-0.255,-0.189,0.532,94.000
'0:34.620',-0.255,-0.190,0.532,94.000
'0:34.630',-0.256,-0.190,0.533,94.000
'0:34.640',-0.256,-0.191,0.533,94.000
'0:34.650',-0.257,-0.192,0.534,94.000
'0:34.660',-0.258,-0.193,0.534,94.000
'0:34.670',-0.259,-0.194,0.534,94.000
'0:34.680',-0.260,-0.196,0.535,94.000
'0:34.690',-0.261,-0.197,0.535,94.000
'0:34.700',-0.262,-0.198,0.535,94.000
'0:34.710',-0.263,-0.199,0.535,94.000
'0:34.720',-0.264,-0.199,0.535,94.000
'0:34.730',-0.266,-0.200,0.535,94.000
'0:34.740',-0.267,-0.201,0.535,94.000
'0:34.750',-0.268,-0.201,0.536,94.000
'0:34.760',-0.268,-0.201,0.535,94.000
'0:34.770',-0.268,-0.201,0.535,94.000
'0:34.780',-0.268,-0.201,0.535,94.000
'0:34.790',-0.268,-0.201,0.535,94.000
'0:34.800',-0.268,-0.200,0.535,94.000
'0:34.810',-0.268,-0.201,0.534,94.000
'0:34.820',-0.269,-0.202,0.533,94.000
'0:34.830',-0.269,-0.203,0.533,94.000
'0:34.840',-0.270,-0.203,0.532,94.000
'0:34.850',-0.270,-0.204,0.532,94.000
'0:34.860',-0.271,-0.204,0.531,94.000
'0:34.870',-0.272,-0.204,0.530,94.000
'0:34.880',-0.273,-0.204,0.529,94.000
'0:34.890',-0.274,-0.204,0.528,94.000
'0:34.900',-0.275,-0.204,0.527,94.000
'0:34.910',-0.276,-0.205,0.526,94.000
'0:34.920',-0.277,-0.205,0.525,94.000
'0:34.930',-0.278,-0.206,0.523,94.000
'0:34.940',-0.279,-0.206,0.522,94.000
'0:34.950',-0.280,-0.207,0.521,94.000
'0:34.960',-0.278,-0.207,0.519,94.000
'0:34.970',-0.277,-0.208,0.517,94.000
'0:34.980',-0.276,-0.209,0.516,94.000
'0:34.990',-0.275,-0.209,0.514,94.000
'0:35.000',-0.273,-0.210,0.512,94.000
'0:35.010',-0.272,-0.209,0.510,94.000
'0:35.020',-0.270,-0.208,0.508,94.000
'0:35.030',-0.269,-0.208,0.505,94.000
'0:35.040',-0.267,-0.207,0.503,94.000
'0:35.050',-0.266,-0.206,0.501,94.000
'0:35.060',-0.266,-0.206,0.497,94.000
'0:35.070',-0.267,-0.206,0.493,94.000
'0:35.080',-0.267,-0.205,0.489,94.000
'0:35.090',-0.267,-0.205,0.486,94.000
'0:35.100',-0.268,-0.205,0.482,94.000
'0:35.110',-0.267,-0.204,0.475,94.000
'0:35.120',-0.267,-0.203,0.468,94.000
'0:35.130',-0.266,-0.203,0.461,94.000
'0:35.140',-0.265,-0.202,0.454,94.000
'0:35.150',-0.265,-0.202,0.447,94.000
'0:35.160',-0.263,-0.200,0.436,94.000
'0:35.170',-0.261,-0.199,0.425,94.000
'0:35.180',-0.258,-0.197,0.414,94.000
'0:35.190',-0.256,-0.196,0.403,94.000
'0:35.200',-0.254,-0.195,0.392,94.000
'0:35.210',-0.253,-0.194,0.378,94.000
'0:35.220',-0.252,-0.193,0.364,94.000
'0:35.230',-0.251,-0.192,0.350,94.000
'0:35.240',-0.250,-0.191,0.336,94.000
'0:35.250',-0.249,-0.190,0.322,94.000
'0:35.260',-0.249,-0.189,0.306,94.000
'0:35.270',-0.248,-0.187,0.290,94.000
'0:35.280',-0.248,-0.186,0.274,94.000
'0:35.290',-0.247,-0.185,0.258,94.000
'0:35.300',-0.247,-0.183,0.242,94.000
'0:35.310',-0.244,-0.181,0.225,94.000
'0:35.320',-0.241,-0.179,0.208,94.000
'0:35.330',-0.238,-0.177,0.191,94.000
'0:35.340',-0.235,-0.174,0.174,94.000
'0:35.350',-0.232,-0.172,0.157,94.000
'0:35.360',-0.228,-0.170,0.140,94.000
'0:35.370',-0.225,-0.167,0.123,94.000
'0:35.380',-0.221,-0.164,0.106,94.000
'0:35.390',-0.217,-0.162,0.090,94.000
'0:35.400',-0.214,-0.159,0.073,94.000
'0:35.410',-0.211,-0.157,0.057,94.000
'0:35.420',-0.209,-0.155,0.041,94.000
'0:35.430',-0.207,-0.153,0.025,94.000
'0:35.440',-0.205,-0.150,0.009,94.000
'0:35.450',-0.203,-0.148,-0.007,94.000
'0:35.460',-0.199,-0.146,-0.022,94.000
'0:35.470',-0.195,-0.143,-0.037,94.000
'0:35.480',-0.191,-0.140,-0.051,94.000
'0:35.490',-0.188,-0.137,-0.066,94.000
'0:35.500',-0.184,-0.135,-0.081,94.000
'0:35.510',-0.180,-0.132,-0.094,94.000
'0:35.520',-0.176,-0.129,-0.107,94.000
'0:35.530',-0.172,-0.126,-0.121,94.000
'0:35.540',-0.168,-0.122,-0.134,94.000
'0:35.550',-0.163,-0.119,-0.147,94.000
'0:35.560',-0.161,-0.117,-0.159,94.000
'0:35.570',-0.159,-0.115,-0.170,94.000
'0:35.580',-0.156,-0.113,-0.182,94.000
'0:35.590',-0.154,-0.111,-0.193,94.000
'0:35.600',-0.151,-0.108,-0.205,94.000
'0:35.610',-0.149,-0.106,-0.215,94.000
'0:35.620',-0.146,-0.104,-0.225,94.000
'0:35.630',-0.143,-0.101,-0.234,94.000
'0:35.640',-0.140,-0.099,-0.244,94.000
'0:35.650',-0.138,-0.096,-0.254,94.000
'0:35.660',-0.134,-0.093,-0.263,94.000
'0:35.670',-0.130,-0.091,-0.272,94.000
'0:35.680',-0.127,-0.088,-0.280,94.000
'0:35.690',-0.123,-0.085,-0.289,94.000
'0:35.700',-0.120,-0.082,-0.297,94.000
'0:35.710',-0.116,-0.079,-0.305,94.000
'0:35.720',-0.112,-0.076,-0.313,94.000
'0:35.730',-0.108,-0.073,-0.320,94.000
'0:35.740',-0.104,-0.070,-0.328,94.000
'0:35.750',-0.100,-0.068,-0.335,94.000
'0:35.760',-0.096,-0.064,-0.342,94.000
'0:35.770',-0.092,-0.061,-0.348,94.000
'0:35.780',-0.089,-0.059,-0.355,94.000
'0:35.790',-0.085,-0.055,-0.361,94.000
'0:35.800',-0.081,-0.052,-0.368,94.000
'0:35.810',-0.076,-0.049,-0.374,94.000
'0:35.820',-0.072,-0.046,-0.379,94.000
'0:35.830',-0.067,-0.043,-0.385,94.000
'0:35.840',-0.063,-0.039,-0.390,94.000
'0:35.850',-0.058,-0.036,-0.396,94.000
'0:35.860',-0.054,-0.033,-0.401,94.000
'0:35.870',-0.050,-0.029,-0.406,94.000
'0:35.880',-0.045,-0.026,-0.411,94.000
'0:35.890',-0.041,-0.023,-0.415,94.000
'0:35.900',-0.037,-0.020,-0.420,94.000
'0:35.910',-0.034,-0.017,-0.425,94.000
'0:35.920',-0.030,-0.014,-0.429,94.000
'0:35.930',-0.027,-0.011,-0.433,94.000
'0:35.940',-0.024,-0.008,-0.438,94.000
'0:35.950',-0.021,-0.005,-0.442,94.000
'0:35.960',-0.017,-0.002,-0.446,94.000
'0:35.970',-0.013,0.001,-0.450,94.000
'0:35.980',-0.009,0.005,-0.453,94.000
'0:35.990',-0.004,0.008,-0.457,94.000
'0:36.000',-0.000,0.011,-0.461,94.000
'0:36.010',0.005,0.015,-0.464,94.000
'0:36.020',0.009,0.018,-0.467,94.000
'0:36.030',0.014,0.021,-0.470,94.000
'0:36.040',0.019,0.024,-0.474,94.000
'0:36.050',0.024,0.028,-0.477,94.000
'0:36.060',0.028,0.031,-0.480,94.000
